Gene	Value
ENSG00000268903	-0.228925202624474
ENSG00000269981	-0.142774474855469
ENSG00000225630	0.160503054483755
ENSG00000228794	-0.101296079188426
ENSG00000187961	0.126881309329213
ENSG00000187608	-0.275738532565418
ENSG00000131591	0.0260353606925477
ENSG00000186827	0.27377845492903
ENSG00000176022	-0.0824042995871086
ENSG00000184163	0.00395775352612403
ENSG00000160087	-0.140359569111371
ENSG00000242485	-0.0387062202170546
ENSG00000225905	0.0534589673045061
ENSG00000205116	-0.0270237427237301
ENSG00000225285	-0.0805963676334628
ENSG00000179403	0.118461371615808
ENSG00000160075	-0.0210283834797142
ENSG00000215014	-0.300007809106311
ENSG00000272106	-0.040518424873384
ENSG00000189339	0.0534984633006559
ENSG00000269737	0.222004219789785
ENSG00000008130	0.0245197755301724
ENSG00000078369	0.00659105885901832
ENSG00000231050	0.294178197593561
ENSG00000067606	0.0661037758867822
ENSG00000157911	0.0151546251350572
ENSG00000149527	0.130711403530254
ENSG00000224387	0.250191616333139
ENSG00000229393	0.0980892309244497
ENSG00000157881	0.0087669258634247
ENSG00000238164	0.265466267490541
ENSG00000157873	0.173420774901171
ENSG00000272088	-0.199234386954588
ENSG00000238260	-0.00368501221635827
ENSG00000227372	0.0735564082460481
ENSG00000235169	0.0140936228950227
ENSG00000130764	0.0111658149683818
ENSG00000097021	0.017587020979224
ENSG00000162408	-0.0327968366625312
ENSG00000116273	0.0772025573430736
ENSG00000041988	-0.0066011856924431
ENSG00000007923	-0.000905493164221425
ENSG00000237436	-0.13597117932327
ENSG00000237402	0.102974525386244
ENSG00000270171	0.140877809258548
ENSG00000269978	0.242762209485424
ENSG00000269925	0.0222760637335895
ENSG00000049246	-0.0676220675649416
ENSG00000116288	-0.0778073636193663
ENSG00000116285	0.255064045764393
ENSG00000162426	0.065194104231892
ENSG00000142599	0.0264697111460696
ENSG00000074800	-0.00498221162836691
ENSG00000142583	0.076638452525285
ENSG00000049239	0.0531824443770101
