ENSG00000000003	33
ENSG00000000005	0
ENSG00000000419	1822
ENSG00000000457	843
ENSG00000000460	216
ENSG00000000938	7265
ENSG00000000971	106
ENSG00000001036	399
ENSG00000001084	528
ENSG00000001167	1898
ENSG00000001460	23
ENSG00000001461	1371
ENSG00000001497	808
ENSG00000001561	590
ENSG00000001617	0
ENSG00000001626	0
ENSG00000001629	2336
ENSG00000001630	80
ENSG00000001631	1623
ENSG00000002016	110
ENSG00000002079	0
ENSG00000002330	242
ENSG00000002549	1597
ENSG00000002586	0
ENSG00000002587	2
ENSG00000002726	9
ENSG00000002745	7
ENSG00000002746	0
ENSG00000002822	125
ENSG00000002834	2005
ENSG00000002919	473
ENSG00000002933	129
ENSG00000003056	3642
ENSG00000003096	38
ENSG00000003137	0
ENSG00000003147	64
ENSG00000003249	1
ENSG00000003393	1184
ENSG00000003400	1341
ENSG00000003402	22830
ENSG00000003436	239
ENSG00000003509	555
ENSG00000003756	6590
ENSG00000003987	5
ENSG00000003989	0
ENSG00000004059	478
ENSG00000004139	108
ENSG00000004142	810
ENSG00000004399	280
ENSG00000004455	2604
ENSG00000004468	115
ENSG00000004478	257
ENSG00000004487	2154
ENSG00000004534	1865
ENSG00000004660	182
ENSG00000004700	2072
ENSG00000004766	1025
ENSG00000004776	0
ENSG00000004777	13
ENSG00000004779	313
ENSG00000004799	1130
ENSG00000004809	15
ENSG00000004838	5
ENSG00000004846	2
ENSG00000004848	0
ENSG00000004864	343
ENSG00000004866	105
ENSG00000004897	1962
ENSG00000004939	174
ENSG00000004948	1
ENSG00000004961	156
ENSG00000004975	53
ENSG00000005001	6
ENSG00000005007	2203
ENSG00000005020	3126
ENSG00000005022	2219
ENSG00000005059	1939
ENSG00000005073	0
ENSG00000005075	704
ENSG00000005100	131
ENSG00000005102	9
ENSG00000005108	26
ENSG00000005156	650
ENSG00000005175	1341
ENSG00000005187	257
ENSG00000005189	23
ENSG00000005194	440
ENSG00000005206	215
ENSG00000005238	447
ENSG00000005243	11
ENSG00000005249	5124
