ENSG00000000003	3
ENSG00000000005	0
ENSG00000000419	1299
ENSG00000000457	592
ENSG00000000460	63
ENSG00000000938	8190
ENSG00000000971	91
ENSG00000001036	301
ENSG00000001084	361
ENSG00000001167	1137
ENSG00000001460	12
ENSG00000001461	305
ENSG00000001497	456
ENSG00000001561	623
ENSG00000001617	1
ENSG00000001626	0
ENSG00000001629	1188
ENSG00000001630	44
ENSG00000001631	1245
ENSG00000002016	21
ENSG00000002079	0
ENSG00000002330	126
ENSG00000002549	4177
ENSG00000002586	0
ENSG00000002587	0
ENSG00000002726	9
ENSG00000002745	2
ENSG00000002746	0
ENSG00000002822	47
ENSG00000002834	2141
ENSG00000002919	282
ENSG00000002933	77
ENSG00000003056	1408
ENSG00000003096	0
ENSG00000003137	8
ENSG00000003147	29
ENSG00000003249	3
ENSG00000003393	479
ENSG00000003400	926
ENSG00000003402	31468
ENSG00000003436	31
ENSG00000003509	432
ENSG00000003756	4582
ENSG00000003987	3
ENSG00000003989	0
ENSG00000004059	237
ENSG00000004139	94
ENSG00000004142	378
ENSG00000004399	401
ENSG00000004455	1204
ENSG00000004468	114
ENSG00000004478	141
ENSG00000004487	1142
ENSG00000004534	1079
ENSG00000004660	193
ENSG00000004700	867
ENSG00000004766	351
ENSG00000004776	0
ENSG00000004777	9
ENSG00000004779	160
ENSG00000004799	503
ENSG00000004809	34
ENSG00000004838	4
ENSG00000004846	2
ENSG00000004848	0
ENSG00000004864	183
ENSG00000004866	88
ENSG00000004897	1326
ENSG00000004939	587
ENSG00000004948	0
ENSG00000004961	114
ENSG00000004975	52
ENSG00000005001	1
ENSG00000005007	1253
ENSG00000005020	2849
ENSG00000005022	1270
ENSG00000005059	609
ENSG00000005073	0
ENSG00000005075	351
ENSG00000005100	79
ENSG00000005102	0
ENSG00000005108	3
ENSG00000005156	504
ENSG00000005175	527
ENSG00000005187	80
ENSG00000005189	8
ENSG00000005194	204
ENSG00000005206	82
ENSG00000005238	744
ENSG00000005243	7
ENSG00000005249	812
ENSG00000005302	3196
ENSG00000005339	2685
ENSG00000005379	271
ENSG00000005381	20
ENSG00000005421	0
ENSG00000005436	118
ENSG00000005448	44
ENSG00000005469	112
ENSG00000005471	36
ENSG00000005483	6101
ENSG00000005486	98
ENSG00000005513	1
ENSG00000005700	969
ENSG00000005801	475
ENSG00000005810	9013
ENSG00000005812	2981
ENSG00000005844	2371
ENSG00000005882	27
ENSG00000005884	4
ENSG00000005889	2524
ENSG00000005893	9966
ENSG00000005961	68
ENSG00000005981	0
ENSG00000006007	1067
ENSG00000006015	203
ENSG00000006016	4
ENSG00000006025	196
ENSG00000006042	1
ENSG00000006047	0
ENSG00000006059	0
ENSG00000006062	150
ENSG00000006071	0
ENSG00000006116	0
ENSG00000006118	13
ENSG00000006125	1855
ENSG00000006128	0
ENSG00000006194	210
ENSG00000006210	0
ENSG00000006282	105
ENSG00000006283	0
ENSG00000006327	126
ENSG00000006377	0
ENSG00000006432	48
ENSG00000006451	128
ENSG00000006453	5
ENSG00000006459	5544
ENSG00000006468	3
ENSG00000006530	436
ENSG00000006534	330
ENSG00000006555	60
ENSG00000006576	1081
ENSG00000006606	0
ENSG00000006607	436
ENSG00000006611	0
ENSG00000006625	68
ENSG00000006634	352
ENSG00000006638	1
ENSG00000006652	3661
ENSG00000006659	0
ENSG00000006695	104
ENSG00000006704	0
ENSG00000006712	247
ENSG00000006715	1418
ENSG00000006740	1
ENSG00000006744	545
ENSG00000006747	3
ENSG00000006756	186
ENSG00000006757	8
ENSG00000006788	0
ENSG00000006831	772
ENSG00000006837	0
ENSG00000007001	0
ENSG00000007038	2
ENSG00000007047	58
ENSG00000007062	0
