	symbol	logFC	AveExpr	t	P.Value	adj.P.Val	B	description
ENSG00000230513	THAP7-AS1	-0.0917870725073711	-0.00258392763450284	-4.37845396859797	1.58639356763582e-05	0.19698248929334	2.75752917000158	THAP7 antisense RNA 1
ENSG00000203747	FCGR3A	0.425461020223193	-0.00750482236384193	3.81016497639366	0.000164370556315084	0.68865542503442	0.697139333833866	Fc gamma receptor IIIa
ENSG00000266644	NA	0.112045848253345	0.00619664752148516	3.36714662249967	0.000845113273501495	0.68865542503442	-0.72721900196608	NA
ENSG00000165168	CYBB	0.188058630649795	0.0248253423088045	3.34718392713282	0.000906300289573536	0.68865542503442	-0.787560327038264	cytochrome b-245 beta chain
ENSG00000276980	NA	0.25864534422179	0.0617891180627775	3.34441510758305	0.000915105392781201	0.68865542503442	-0.79590322992288	NA
ENSG00000006747	SCIN	0.1110245609231	-0.00858219333601115	3.31556849071842	0.00101169728362105	0.68865542503442	-0.882439535862266	scinderin
ENSG00000125730	C3	0.297287290488868	0.0641762006065241	3.31496247653303	0.00101382461973494	0.68865542503442	-0.884249998693694	complement C3
ENSG00000288648	NA	0.114719474537829	0.0283528000568157	3.30829057599292	0.00103752199696609	0.68865542503442	-0.904161818249172	NA
ENSG00000131042	LILRB2	0.16831499280483	0.0390464555049637	3.28742652942389	0.00111499053613812	0.68865542503442	-0.966187206663434	leukocyte immunoglobulin like receptor B2
ENSG00000129226	CD68	0.199478403819142	-0.0229730612608312	3.27416113512114	0.00116700308627638	0.68865542503442	-1.00543226456386	CD68 molecule
ENSG00000235579	NA	0.14100511909541	0.00943540164236498	3.25144185151479	0.00126134562494704	0.68865542503442	-1.07230130926825	NA
ENSG00000145916	RMND5B	-0.0392278514804893	0.00301254609900677	-3.22648278772518	0.00137311159313331	0.68865542503442	-1.14525997632775	required for meiotic nuclear division 5 homolog B
ENSG00000277224	H2BC7	0.171209706406007	0.0816425004742124	3.22375028506636	0.00138588951180094	0.68865542503442	-1.15321545112919	H2B clustered histone 7
ENSG00000243141	RPL23AP66	0.167607166436854	0.0145767304146851	3.2230700667519	0.00138908747149082	0.68865542503442	-1.15519487318904	ribosomal protein L23a pseudogene 66
ENSG00000169564	PCBP1	0.0842215122674359	-0.0112169864460294	3.21205638504397	0.00144182733044246	0.68865542503442	-1.18718996873369	poly(rC) binding protein 1
ENSG00000204472	AIF1	0.256145244514988	0.0280106445999037	3.18065451832168	0.00160254558584372	0.68865542503442	-1.27784924859882	allograft inflammatory factor 1
ENSG00000169249	ZRSR2	-0.0891165355484108	0.00848617139774992	-3.17817127969484	0.0016159369447383	0.68865542503442	-1.28498285242739	zinc finger CCCH-type, RNA binding motif and serine/arginine rich 2
ENSG00000269981	NA	0.263612213016624	0.0221479061368165	3.16611834082822	0.0016824166290707	0.68865542503442	-1.31953300932297	NA
ENSG00000244482	LILRA6	0.0981556615378785	0.0152626314341009	3.1652182097095	0.0016874814683358	0.68865542503442	-1.32210831686452	leukocyte immunoglobulin like receptor A6
ENSG00000143226	FCGR2A	0.18593169148171	0.0423401329546935	3.16467535929764	0.00169054277350841	0.68865542503442	-1.32366109887686	Fc gamma receptor IIa
ENSG00000136315	NA	0.159235921814529	0.0544976623696916	3.15389024569826	0.00175243704428144	0.68865542503442	-1.35445920851755	NA
ENSG00000173372	C1QA	0.312577273816522	0.0342501708243059	3.14800442631549	0.00178709107558099	0.68865542503442	-1.37122514831633	complement C1q A chain
ENSG00000161395	PGAP3	-0.0868713518665433	-0.0146827357298804	-3.13936690549695	0.00183909293984491	0.68865542503442	-1.39577608005784	post-GPI attachment to proteins phospholipase 3
