	symbol	logFC	AveExpr	t	P.Value	adj.P.Val	B	description
ENSG00000253485	PCDHGA5	0.075536565417494	0.00140229830343995	3.67633457948693	0.000257249094155885	0.425099758457924	0.147730032736257	protocadherin gamma subfamily A, 5
ENSG00000243509	TNFRSF6B	0.171322905382958	0.00231202790741522	3.67617199631475	0.000257409469022413	0.425099758457924	0.147162380950571	TNF receptor superfamily member 6b
ENSG00000156313	RPGR	0.0551201371805305	0.000661359534508832	3.5611861969845	0.000397661003271048	0.425099758457924	-0.248287729220844	retinitis pigmentosa GTPase regulator
ENSG00000277258	PCGF2	0.0489309411409548	0.000563557785111662	3.52385973016097	0.00045681414263069	0.425099758457924	-0.374069352780465	polycomb group ring finger 2
ENSG00000158825	CDA	0.0595554094788733	0.00414544550644072	3.45064164908689	0.000597481319996226	0.425099758457924	-0.617102335543486	cytidine deaminase
ENSG00000241255	NA	-0.101089415322691	-0.00769065338896424	-3.44722657518236	0.000604939440119483	0.425099758457924	-0.628318362280832	NA
ENSG00000115998	C2orf42	-0.0233509113931886	-0.00101830391022923	-3.40252375057891	0.000710921005424063	0.425099758457924	-0.774149844621781	chromosome 2 open reading frame 42
ENSG00000130702	LAMA5	0.0943287332592457	-0.00719026296336867	3.39674857473501	0.000725809799674142	0.425099758457924	-0.792856338360292	laminin subunit alpha 5
ENSG00000234287	NA	-0.180534045995883	-0.00829410087525127	-3.35144700900196	0.000853075883404531	0.425099758457924	-0.938532554491278	NA
ENSG00000101276	SLC52A3	0.17737654958524	-0.000111572428838586	3.34192835995292	0.000882328425796702	0.425099758457924	-0.968902222549587	solute carrier family 52 member 3
ENSG00000267224	NA	-0.146371790372264	-0.0085788474729106	-3.32326325420268	0.000942414283419784	0.425099758457924	-1.02821247395498	NA
ENSG00000068001	HYAL2	0.160216215425507	0.00949644044634733	3.32139402257276	0.000948636463913576	0.425099758457924	-1.03413451212312	hyaluronidase 2
ENSG00000130052	STARD8	0.0591906318867163	-0.000647553054962305	3.31174497224564	0.000981366739445984	0.425099758457924	-1.06465324085251	StAR related lipid transfer domain containing 8
ENSG00000244734	HBB	0.303402694661907	0.000375122390033649	3.30861186501201	0.000992217896429758	0.425099758457924	-1.07454445654631	hemoglobin subunit beta
ENSG00000184489	PTP4A3	0.0729468053362368	-0.00319143493779838	3.30370696717057	0.00100942928319336	0.425099758457924	-1.09001108832651	protein tyrosine phosphatase 4A3
ENSG00000157193	LRP8	0.0465580295997868	-0.00069271322690001	3.29941334165755	0.00102472268072965	0.425099758457924	-1.10353203383406	LDL receptor related protein 8
ENSG00000100266	PACSIN2	0.048816572912426	0.000607173810217122	3.29801844212393	0.00102973723194424	0.425099758457924	-1.10792102727212	protein kinase C and casein kinase substrate in neurons 2
ENSG00000064999	ANKS1A	0.037068572757292	-0.000239974373148486	3.27099105815073	0.00113150612264258	0.431286715410542	-1.19260820550112	ankyrin repeat and sterile alpha motif domain containing 1A
ENSG00000104998	IL27RA	0.0595210917544335	0.00284614459056114	3.26193656301021	0.00116763288583646	0.431286715410542	-1.22082907258442	interleukin 27 receptor subunit alpha
ENSG00000099998	GGT5	0.152536345778985	-0.0045191362534381	3.24467529393767	0.00123948110382719	0.434933919332961	-1.2744194874093	gamma-glutamyltransferase 5
ENSG00000107438	PDLIM1	0.0934642065383836	6.18909682561813e-05	3.22892270445401	0.00130859987588284	0.437321615664083	-1.32308639038017	PDZ and LIM domain 1
ENSG00000161800	RACGAP1	-0.0291749590030332	-0.000765874190481609	-3.16532789768383	0.00162547045324157	0.458743165351634	-1.51723265900318	Rac GTPase activating protein 1
ENSG00000077984	CST7	0.0807364142972774	0.00340515380179288	3.16100404427034	0.00164939796583626	0.458743165351634	-1.5302972483704	cystatin F
ENSG00000206172	HBA1	0.26957684327934	0.00623257675426704	3.15272250463684	0.00169613607142578	0.458743165351634	-1.55527182570522	hemoglobin subunit alpha 1
ENSG00000013563	DNASE1L1	0.0585067860670258	0.00160856326134833	3.1465278305309	0.00173189168632287	0.458743165351634	-1.57391162644911	deoxyribonuclease 1 like 1
ENSG00000244482	LILRA6	0.0968891797438036	-0.000122428865073668	3.13746911203125	0.00178543077422969	0.458743165351634	-1.60110549312789	leukocyte immunoglobulin like receptor A6
ENSG00000146674	IGFBP3	0.191181947464159	0.0128065155952628	3.09530609911043	0.00205527439098746	0.458743165351634	-1.72667831641632	insulin like growth factor binding protein 3
ENSG00000172059	KLF11	0.0771305019551179	0.00190555827989474	3.09210680923437	0.00207720880407491	0.458743165351634	-1.73613951820355	KLF transcription factor 11
ENSG00000153012	LGI2	0.0573915818622358	0.00156876013121089	3.08802402508777	0.00210551308222835	0.458743165351634	-1.74819969873712	leucine rich repeat LGI family member 2
ENSG00000211955	IGHV3-33	0.125673298514642	0.0163871696710401	3.07319420345276	0.00221133129950474	0.458743165351634	-1.79187580852446	immunoglobulin heavy variable 3-33
ENSG00000149115	TNKS1BP1	0.0552886921873456	-0.00197209091635161	3.06989263462491	0.00223554498103056	0.458743165351634	-1.80157171417453	tankyrase 1 binding protein 1
ENSG00000255026	NA	0.0650247785500568	-0.00120320366147983	3.05323709967164	0.00236145179614418	0.458743165351634	-1.85033098047993	NA
ENSG00000131634	TMEM204	0.103510209692606	0.00721181495372497	3.04819133211145	0.0024008603338008	0.458743165351634	-1.86505177942949	transmembrane protein 204
ENSG00000123130	ACOT9	0.036475097502276	0.0015680479354216	3.02753013824165	0.00256860394038188	0.458743165351634	-1.92508364330485	acyl-CoA thioesterase 9
ENSG00000169129	AFAP1L2	0.0438707716113111	-0.00111811750595042	3.02451024442314	0.00259400245937248	0.458743165351634	-1.93382489276271	actin filament associated protein 1 like 2
ENSG00000149573	MPZL2	0.134183662586407	-0.0039855185717341	3.01827324995227	0.00264718819718934	0.458743165351634	-1.95185143573332	myelin protein zero like 2
ENSG00000177954	RPS27	-0.0889776924742428	-0.00325017565781	-3.01269332331553	0.00269561569974993	0.458743165351634	-1.96794828956446	ribosomal protein S27
ENSG00000111057	KRT18	0.124341897878951	0.00108403349638489	3.01026987863365	0.0027169001561194	0.458743165351634	-1.97493039143721	keratin 18
ENSG00000095370	SH2D3C	0.0528118209435768	-0.00179776232497627	3.00271495872557	0.00278424469842083	0.458743165351634	-1.99666162203699	SH2 domain containing 3C
ENSG00000226421	SLC25A5P5	-0.0682296341659823	0.00180688540804479	-3.00105598375214	0.00279923596094621	0.458743165351634	-2.00142645986033	solute carrier family 25 member 5 pseudogene 5
ENSG00000142910	TINAGL1	0.124768354380445	0.000429389513950511	2.99539314316028	0.00285096633765881	0.458743165351634	-2.01767178420188	tubulointerstitial nephritis antigen like 1
ENSG00000000938	FGR	0.11708487334894	-0.0030430274231237	2.99177770556556	0.00288444965638146	0.458743165351634	-2.02802802938419	FGR proto-oncogene, Src family tyrosine kinase
ENSG00000160801	PTH1R	0.0762239071501819	-0.00309660958431478	2.98755591823584	0.00292400372352995	0.458743165351634	-2.04010577083907	parathyroid hormone 1 receptor
ENSG00000105339	DENND3	0.0459775309240216	-0.00115463335849674	2.98570467722961	0.00294150405811955	0.458743165351634	-2.04539660332073	DENN domain containing 3
ENSG00000158828	PINK1	0.0565339730122427	0.000599692184813707	2.97607049076072	0.00303413549606123	0.458743165351634	-2.07287964228612	PTEN induced kinase 1
ENSG00000076555	ACACB	0.0428871908327859	0.00122134108093141	2.97093235990924	0.00308462129705388	0.458743165351634	-2.0875017145632	acetyl-CoA carboxylase beta
ENSG00000153815	CMIP	0.0285987248055544	0.00195559949189679	2.96756528806567	0.00311812041898218	0.458743165351634	-2.09707040915675	c-Maf inducing protein
ENSG00000187116	LILRA5	0.0927205194547691	-0.000840058890321292	2.96083316377653	0.00318609752916461	0.458743165351634	-2.11617046709701	leukocyte immunoglobulin like receptor A5
ENSG00000082438	COBLL1	0.0457843908738934	0.000170631977484438	2.93903455294973	0.00341560192156681	0.458743165351634	-2.1777273500764	cordon-bleu WH2 repeat protein like 1
ENSG00000142748	FCN3	0.0535325859411396	0.00079473547130899	2.92864160052918	0.00353024919032578	0.458743165351634	-2.20692033557047	ficolin 3
ENSG00000277651	NA	-0.0525266052423583	-0.00228330434261609	-2.92443323270096	0.00357766291380533	0.458743165351634	-2.21871272664473	NA
ENSG00000132196	HSD17B7	-0.0475135436959833	-0.00488927363042706	-2.92324248307374	0.003591183535623	0.458743165351634	-2.22204637017343	hydroxysteroid 17-beta dehydrogenase 7
ENSG00000149564	ESAM	0.111750008504813	-0.00049245963207515	2.92176841183136	0.00360798572506242	0.458743165351634	-2.2261713782489	endothelial cell adhesion molecule
ENSG00000118900	UBN1	0.0373213000390303	0.000647490893733621	2.91465909114975	0.00369003211805815	0.458743165351634	-2.24603754864717	ubinuclein 1
ENSG00000150687	PRSS23	0.0422054058934411	0.00366299337602789	2.90464019204659	0.00380854509302037	0.458743165351634	-2.27395433400365	serine protease 23
ENSG00000161653	NAGS	0.124293451864742	0.00805529575485268	2.90394560594438	0.00381688845173459	0.458743165351634	-2.27588627360267	N-acetylglutamate synthase
ENSG00000150459	SAP18	0.0500266430096628	-0.000885130646078209	2.90099986809642	0.00385245795384937	0.458743165351634	-2.28407463229073	Sin3A associated protein 18
ENSG00000287338	NA	0.132341198108979	0.00385258514650557	2.90046067779544	0.00385900121639035	0.458743165351634	-2.28557256147241	NA
ENSG00000173269	MMRN2	0.108922083591118	-0.00375838699163409	2.89702023411147	0.0039009910715012	0.458743165351634	-2.2951241128413	multimerin 2
ENSG00000096060	FKBP5	0.0838976634029188	0.00700970853551546	2.87460149891037	0.00418494902753712	0.458743165351634	-2.35709427302939	FKBP prolyl isomerase 5
ENSG00000183615	FAM167B	0.106989508142502	-0.00191101541236568	2.87265298287994	0.00421049613051816	0.458743165351634	-2.36245826904318	family with sequence similarity 167 member B
ENSG00000115604	IL18R1	0.0693854921135931	0.00045749590427078	2.86933187536188	0.00425436638154756	0.458743165351634	-2.37159266562037	interleukin 18 receptor 1
ENSG00000115523	GNLY	0.129207906594077	0.00343212866539102	2.86059500053378	0.00437176801422742	0.458743165351634	-2.39557353127908	granulysin
ENSG00000168495	POLR3D	0.0458933761331188	-0.00218119148163864	2.85705021955391	0.00442023475907442	0.458743165351634	-2.40528291091809	RNA polymerase III subunit D
ENSG00000111684	LPCAT3	0.0279489317264854	-0.000635005023813887	2.85670556236494	0.00442497309869206	0.458743165351634	-2.40622632392184	lysophosphatidylcholine acyltransferase 3
ENSG00000089335	ZNF302	-0.0502237798767499	-0.00483007989669279	-2.84691367268213	0.00456153460712597	0.458743165351634	-2.43298290420426	zinc finger protein 302
ENSG00000123095	BHLHE41	-0.0899129852279736	-0.00495551510971871	-2.84507696827994	0.00458757222119014	0.458743165351634	-2.43799178598954	basic helix-loop-helix family member e41
ENSG00000169418	NPR1	0.0769957668741325	-0.00227916766572413	2.84406746720008	0.00460194057256092	0.458743165351634	-2.44074345943119	natriuretic peptide receptor 1
ENSG00000267206	LCN6	0.0979422000150236	0.000303118296284458	2.84203252199033	0.00463102844431662	0.458743165351634	-2.44628737445207	lipocalin 6
ENSG00000135046	ANXA1	0.157861312628234	0.00193663641994498	2.84192283263851	0.00463260109377442	0.458743165351634	-2.44658609758243	annexin A1
ENSG00000126262	FFAR2	0.0610231080330598	-0.000875593727326021	2.83424514687944	0.00474389037074113	0.458743165351634	-2.46746728269272	free fatty acid receptor 2
ENSG00000288701	PRRC2B	0.038758032698183	0.0002238505120227	2.83185074956594	0.00477909050698526	0.458743165351634	-2.47396813346226	proline rich coiled-coil 2B
ENSG00000257923	CUX1	0.0186152013457976	0.00104102749119284	2.82745751422299	0.00484429245147137	0.458743165351634	-2.48588197056464	cut like homeobox 1
ENSG00000109906	ZBTB16	0.0677608190075581	0.00394853655754326	2.82576044897575	0.00486969462210369	0.458743165351634	-2.49047935120718	zinc finger and BTB domain containing 16
ENSG00000177697	CD151	0.109297771639137	-0.000293985874389432	2.81918728068415	0.00496922778229802	0.458743165351634	-2.50826081925453	CD151 molecule (Raph blood group)
ENSG00000213949	ITGA1	0.0569801777724366	-0.00173066973612178	2.81538584077642	0.00502762868201315	0.458743165351634	-2.51852591658673	integrin subunit alpha 1
ENSG00000167699	GLOD4	-0.0364955777375545	-0.000837069578584343	-2.81145311048329	0.00508870058859584	0.458743165351634	-2.52913134428321	glyoxalase domain containing 4
ENSG00000112303	VNN2	0.0663072970662221	-0.000595057802212945	2.80666969336818	0.00516388856890807	0.458743165351634	-2.54201136591755	vanin 2
ENSG00000140471	LINS1	-0.0230839666472203	-0.00165357318121191	-2.80274875548629	0.0052262686738952	0.458743165351634	-2.55255310922279	lines homolog 1
