Gene	Value
ENSG00000268903	-0.101112842102779
ENSG00000269981	0.0805129068705118
ENSG00000228794	0.110304891781824
ENSG00000188976	-0.144901148189949
ENSG00000187961	-0.0836547977193349
ENSG00000187608	0.560862106840767
ENSG00000188157	-0.0144371648429341
ENSG00000186891	0.0632884024954407
ENSG00000186827	-0.0314554232184811
ENSG00000176022	0.499622337586308
ENSG00000184163	-0.0148843804717632
ENSG00000221978	0.0124169118312972
ENSG00000224870	-0.229740407419169
ENSG00000235098	-0.395734024860388
ENSG00000225905	0.281771066897863
ENSG00000205116	-0.745668786013347
ENSG00000225285	-0.0262904147221094
ENSG00000179403	-0.783662664160651
ENSG00000160075	0.158380991980255
ENSG00000248333	-0.110747858195954
ENSG00000269737	-0.223074566240965
ENSG00000008130	0.0713522078024815
ENSG00000078369	0.0630802153533993
ENSG00000067606	-0.000352619076438788
ENSG00000269896	-0.0556111912509111
ENSG00000197921	1.82769022737994
ENSG00000272449	0.492145558148575
ENSG00000157870	0.337444411107003
ENSG00000238260	-0.156163860142427
ENSG00000158109	0.271266618725665
ENSG00000227372	-0.185618832037547
ENSG00000130764	-0.0372395604613653
ENSG00000158292	0.452397599515122
ENSG00000097021	0.260458349148786
ENSG00000162413	-0.193532491973095
ENSG00000116273	0.308408243961046
ENSG00000007923	-0.0182832314768387
ENSG00000171735	0.0213405583214739
ENSG00000270171	0.188503984579182
ENSG00000270035	-0.0804483563169165
ENSG00000269925	0.417363465124957
ENSG00000049246	0.0133280895854117
ENSG00000230679	-0.103231276032196
ENSG00000142583	-0.139116921436633
ENSG00000049239	-0.17748431437994
ENSG00000171621	-0.161679232458297
ENSG00000284652	0.0740523132818813
ENSG00000188807	0.184218712129637
ENSG00000173614	-0.0548646690361746
ENSG00000202415	-0.102856208344369
ENSG00000162444	-0.493675657813175
ENSG00000054523	0.100367542123479
ENSG00000199562	-0.112714097679689
ENSG00000142657	0.0169226984013994
ENSG00000175279	-0.0855379988375071
ENSG00000160049	-0.149457196818266
ENSG00000171824	-0.00326664057720443
ENSG00000226849	0.153020379073671
ENSG00000198793	0.0923802912850923
ENSG00000116670	-0.171818969360499
ENSG00000177674	-0.28871801809239
ENSG00000285646	-0.111417751534676
ENSG00000083444	-0.231145218886359
ENSG00000116691	-0.0883351901762107
ENSG00000028137	-0.0457344744430207
ENSG00000048707	-0.00043166444891644
