	symbol	logFC	AveExpr	t	P.Value	adj.P.Val	B	description
ENSG00000184988	TMEM106A	0.114655478615546	-0.00686282012489238	3.457464928768	0.000613425005731591	0.665753684754796	-0.443638048613407	transmembrane protein 106A
ENSG00000185519	FAM131C	-0.154035944695461	-0.00426812612783435	-3.30134684637	0.00106276576549417	0.665753684754796	-0.910553809188595	family with sequence similarity 131 member C
ENSG00000272829	NA	0.240391824430578	0.08508353033689	3.11281489155771	0.00200787233364824	0.665753684754796	-1.44751477483915	NA
ENSG00000157613	CREB3L1	-0.0861067418143926	0.0133958952388073	-3.070216653918	0.0023086092525469	0.665753684754796	-1.56473166008943	cAMP responsive element binding protein 3 like 1
ENSG00000269981	NA	0.319138241629231	0.0641504203295145	3.05303732485971	0.00244121365984105	0.665753684754796	-1.61157318519233	NA
ENSG00000143845	ETNK2	-0.143765810242783	-0.0428406965539173	-3.03429403593959	0.00259385019778689	0.665753684754796	-1.66239631558801	ethanolamine kinase 2
ENSG00000241532	NA	0.144286325041362	0.002899022933031	2.93755279767909	0.00353040861273075	0.665753684754796	-1.92001081776876	NA
ENSG00000189431	RASSF10	-0.159983475991979	-0.0217039858758623	-2.93520479819939	0.00355656959018662	0.665753684754796	-1.92616520279771	Ras association domain family member 10
ENSG00000205220	PSMB10	-0.0957075946831946	-0.0192974472765281	-2.83442234284037	0.0048610525006795	0.665753684754796	-2.18592676416133	proteasome 20S subunit beta 10
ENSG00000183309	ZNF623	0.0599253944170121	-0.00879687813228702	2.82854488580379	0.00494911833869838	0.665753684754796	-2.20080962620638	zinc finger protein 623
ENSG00000120963	ZNF706	0.0733964766521514	-0.00188071518788173	2.82654805967078	0.0049793663399206	0.665753684754796	-2.2058592932886	zinc finger protein 706
ENSG00000281005	LINC00921	0.114737840559781	-0.00841399578151043	2.82080750585854	0.00506726197854273	0.665753684754796	-2.22035738689468	long intergenic non-protein coding RNA 921
ENSG00000224420	ADM5	0.179323579697524	0.00957358099886101	2.80507454123407	0.00531542275855834	0.665753684754796	-2.25994816455467	adrenomedullin 5 (putative)
ENSG00000077782	FGFR1	-0.133167359246759	-0.0220515804602222	-2.80492973463345	0.00531775716727582	0.665753684754796	-2.26031158062826	fibroblast growth factor receptor 1
ENSG00000277399	GPR179	-0.103434765773492	-0.0102979514477729	-2.7949553807158	0.00548080824022647	0.665753684754796	-2.2853008970569	G protein-coupled receptor 179
ENSG00000276023	DUSP14	0.103553579021418	0.0214457862411028	2.77957235701192	0.00574117323106498	0.665753684754796	-2.32367471448776	dual specificity phosphatase 14
ENSG00000248008	NRAV	0.145790126686331	0.0248700575792602	2.76911669210851	0.00592448157982494	0.665753684754796	-2.34964181438996	negative regulator of antiviral response
ENSG00000187486	KCNJ11	-0.101548751841172	-0.00958463400246725	-2.76875477498601	0.00593092051817104	0.665753684754796	-2.35053898196492	potassium inwardly rectifying channel subfamily J member 11
ENSG00000157150	TIMP4	-0.159051838633009	-0.00347598874531344	-2.75450863227166	0.00618946332261777	0.665753684754796	-2.38576541055051	TIMP metallopeptidase inhibitor 4
ENSG00000148600	CDHR1	-0.136440872912301	-0.00703988881962444	-2.75328665601685	0.00621210789451504	0.665753684754796	-2.38877892509684	cadherin related family member 1
ENSG00000142549	IGLON5	-0.128252146430096	-0.00435598441597105	-2.75261651022409	0.006224558220307	0.665753684754796	-2.39043102982532	IgLON family member 5
ENSG00000235934	NA	-0.131662147488723	0.00143588278425234	-2.72854328790227	0.00668704152281014	0.665753684754796	-2.44952418826447	NA
ENSG00000138623	SEMA7A	0.132613957702327	0.044353481210526	2.72411276861837	0.00677546364388806	0.665753684754796	-2.46034594485846	semaphorin 7A (JohnMiltonHagen blood group)
ENSG00000254921	NA	0.161986778101159	0.0247790624394259	2.72051583503357	0.00684802415732762	0.665753684754796	-2.46911928558233	NA
ENSG00000273274	ZBTB8B	-0.0900238550614917	-0.030756597358565	-2.7170930298276	0.00691772237639897	0.665753684754796	-2.47745763410531	zinc finger and BTB domain containing 8B
ENSG00000149136	SSRP1	0.0637994386852389	0.00757884853159503	2.70816443394994	0.00710255655605288	0.665753684754796	-2.49916156110111	structure specific recognition protein 1
ENSG00000157514	TSC22D3	-0.148740880977489	-0.0259706830232847	-2.69747317424368	0.00732973155726566	0.665753684754796	-2.52506048741531	TSC22 domain family member 3
ENSG00000123358	NR4A1	-0.430371966143913	0.0211795888706603	-2.69141568122285	0.00746133153846258	0.665753684754796	-2.53969097101414	nuclear receptor subfamily 4 group A member 1
ENSG00000181467	RAP2B	0.115542001443221	-0.00793684687261984	2.69077961386248	0.00747527294307695	0.665753684754796	-2.54122542283496	RAP2B, member of RAS oncogene family
ENSG00000187116	LILRA5	0.0993653627674702	0.0313730071104829	2.69054885174552	0.00748033661351288	0.665753684754796	-2.54178202877322	leukocyte immunoglobulin like receptor A5
ENSG00000072274	TFRC	-0.21370124241407	-0.101905182477759	-2.68840813431868	0.00752745837592609	0.665753684754796	-2.54694333683884	transferrin receptor
ENSG00000161798	AQP5	-0.120238215662642	0.0504159125739837	-2.67665395652021	0.00779098855151376	0.665753684754796	-2.57521291582873	aquaporin 5
ENSG00000117479	SLC19A2	-0.100526957449175	-0.0289576420158485	-2.67295184373119	0.00787569316255327	0.665753684754796	-2.58409222715696	solute carrier family 19 member 2
ENSG00000125454	SLC25A19	0.0842245433097557	0.00486904418885627	2.6686775854458	0.00797451828579413	0.665753684754796	-2.59432918573205	solute carrier family 25 member 19
ENSG00000160999	SH2B2	-0.0388225215693326	0.0100411836636466	-2.65483952428238	0.00830216446340786	0.665753684754796	-2.62736423813103	SH2B adaptor protein 2
ENSG00000281128	PTENP1-AS	-0.0376633265263322	-0.0051801183114973	-2.65097330092002	0.00839584257129202	0.665753684754796	-2.63656456144543	PTENP1 antisense RNA
ENSG00000123992	DNPEP	-0.0451464340317729	-0.00903306409588258	-2.64907594518595	0.0084421616966435	0.665753684754796	-2.64107494404927	aspartyl aminopeptidase
ENSG00000136840	ST6GALNAC4	-0.0783310060889387	-0.012922126464434	-2.63689289615778	0.00874508773255338	0.665753684754796	-2.66996279390057	ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 4
ENSG00000170779	CDCA4	0.0601748677040202	0.0148537735636057	2.63494913418934	0.00879431073432842	0.665753684754796	-2.67455995940726	cell division cycle associated 4
ENSG00000259448	LINC02352	0.068521334113562	-0.00408241494998405	2.62456198671563	0.00906158867876074	0.665753684754796	-2.69907145703827	long intergenic non-protein coding RNA 2352
ENSG00000267541	MTCO2P2	-0.178833009519937	0.0817021445979754	-2.61809992660478	0.00923152114550417	0.665753684754796	-2.71427379443887	MT-CO2 pseudogene 2
ENSG00000205189	ZBTB10	-0.0679215929683718	-0.0124597575617959	-2.59578427447177	0.00984053392932902	0.665753684754796	-2.76649648486691	zinc finger and BTB domain containing 10
ENSG00000160606	TLCD1	-0.166553296481844	-0.045553401580912	-2.59458750836277	0.00987418804175558	0.665753684754796	-2.76928503357848	TLC domain containing 1
ENSG00000146966	DENND2A	-0.0704213218369518	5.82551047180481e-05	-2.59157801831593	0.00995927311692548	0.665753684754796	-2.77629190920801	DENN domain containing 2A
ENSG00000169564	PCBP1	0.0716648847532557	0.0157801462322466	2.58798886136732	0.0100616038793781	0.665753684754796	-2.7846382086291	poly(rC) binding protein 1
ENSG00000250138	LOC728488	0.17355701225286	0.013418911319639	2.56884534024978	0.0106234545153789	0.665753684754796	-2.82896759978203	POM121 membrane glycoprotein (rat) pseudogene
ENSG00000064270	ATP2C2	-0.0528283824555938	0.00650565749711457	-2.55426960882049	0.0110698621076941	0.665753684754796	-2.86250794977878	ATPase secretory pathway Ca2+ transporting 2
ENSG00000084112	SSH1	0.0454263310629214	0.000132478286401286	2.55348047870755	0.0110945014047373	0.665753684754796	-2.8643185985348	slingshot protein phosphatase 1
ENSG00000163071	SPATA18	0.193016833752364	0.0389340261023051	2.55203502638855	0.0111397602138723	0.665753684754796	-2.86763377753697	spermatogenesis associated 18
ENSG00000079974	RABL2B	0.14731110064525	0.000437059421822717	2.55052252082176	0.0111872948150256	0.665753684754796	-2.87110081584483	RAB, member of RAS oncogene family like 2B
