	symbol	logFC	AveExpr	t	P.Value	adj.P.Val	B	description
ENSG00000148386	LCN9	0.0980558390164712	0.00560631886749862	4.12022580095805	4.30226540186461e-05	0.277797276998398	1.81017954508396	lipocalin 9
ENSG00000102241	HTATSF1	-0.0759384013579661	-0.00919339316784678	-3.68270709486317	0.00025103120571223	0.752364298290611	0.199307147680769	HIV-1 Tat specific factor 1
ENSG00000142798	HSPG2	0.0643191282119705	0.00381618484721369	3.49579358515304	0.000506599349516153	0.752364298290611	-0.436279040191257	heparan sulfate proteoglycan 2
ENSG00000289554	NA	-0.0856972928289721	-0.00813472120251695	-3.42459770541142	0.000656584365910231	0.752364298290611	-0.670023104989741	NA
ENSG00000273149	NA	-0.10425384668747	0.00567610704258909	-3.25745981360149	0.00118587057821865	0.752364298290611	-1.20056043097101	NA
ENSG00000261478	NA	0.109136767576925	0.00773348990295481	3.25223536282358	0.00120750717328221	0.752364298290611	-1.21673169686705	NA
ENSG00000269887	NA	-0.123462423951401	-0.0104004136380082	-3.24907204191046	0.00122078486499199	0.752364298290611	-1.22651096211488	NA
ENSG00000110455	ACCS	-0.0538573707608242	-0.00156913925019831	-3.2372246803988	0.00127172323706625	0.752364298290611	-1.26305492314385	1-aminocyclopropane-1-carboxylate synthase homolog (inactive)
ENSG00000260442	ATP2A1-AS1	0.0983670907090928	0.00558722973347623	3.20667117386576	0.00141230506850472	0.752364298290611	-1.35670428223723	ATP2A1 antisense RNA 1
ENSG00000187193	MT1X	0.225816253670011	0.0382741307716646	3.0978451084466	0.00203799540146055	0.752364298290611	-1.68328945026867	metallothionein 1X
ENSG00000080824	HSP90AA1	-0.10371406221563	-0.00575967091800435	-3.09263283093037	0.00207356409998107	0.752364298290611	-1.69865758157786	heat shock protein 90 alpha family class A member 1
ENSG00000237423	NA	-0.0317079624706768	-0.00158225750019756	-3.00152825350583	0.00279493230479924	0.752364298290611	-1.96322375113173	NA
ENSG00000278462	NA	0.106937931826019	0.00558793648361113	2.99260980844929	0.0028766826328041	0.752364298290611	-1.98871050599353	NA
ENSG00000168874	ATOH8	0.0816395124165251	0.0126274357706342	2.97502688144745	0.00304429807677712	0.752364298290611	-2.03874264664978	atonal bHLH transcription factor 8
ENSG00000162840	NA	0.212066989646926	0.0234165233389362	2.95438067365312	0.00325248776865484	0.752364298290611	-2.09712596641654	NA
ENSG00000171346	KRT15	0.068000381982891	-0.00118157574492173	2.94927901174787	0.00330589625434038	0.752364298290611	-2.11149160610797	keratin 15
ENSG00000278266	NA	-0.0940184452520184	-0.0133405040444639	-2.93027459141781	0.00351197305732717	0.752364298290611	-2.16479341217808	NA
ENSG00000244734	HBB	0.340980268701379	0.0216975520172796	2.91613232724199	0.0036728578363217	0.752364298290611	-2.20424102995368	hemoglobin subunit beta
ENSG00000166313	APBB1	-0.0586607135748797	-0.00231563587247937	-2.89462031698484	0.00393049220900958	0.752364298290611	-2.26388970654703	amyloid beta precursor protein binding family B member 1
ENSG00000206172	HBA1	0.301844685480005	0.0136288273717734	2.89306105466369	0.00394979125167115	0.752364298290611	-2.26819655304419	hemoglobin subunit alpha 1
ENSG00000270504	NA	0.0786828294648353	0.00535756398438737	2.88447041815112	0.0040576731643308	0.752364298290611	-2.29188433196827	NA
ENSG00000173928	SWSAP1	-0.0589431419806562	-0.000959301957792955	-2.87982272492141	0.00411715048592765	0.752364298290611	-2.30467130239827	SWIM-type zinc finger 7 associated protein 1
ENSG00000272265	NA	0.101374826533573	0.00854852489825004	2.87962183248428	0.0041197391310319	0.752364298290611	-2.30522355577829	NA
ENSG00000174428	GTF2IRD2B	-0.0230628072198333	-0.00182138601644878	-2.87027618968313	0.00424181352142501	0.752364298290611	-2.33087331225703	GTF2I repeat domain containing 2B
ENSG00000227210	WDR35-DT	-0.0251336515899078	-0.00462443048694079	-2.86715646906831	0.00428329024445784	0.752364298290611	-2.33941754326563	WDR35 divergent transcript
ENSG00000188536	HBA2	0.296726747954443	0.0256513486787014	2.84367661116889	0.00460747594904162	0.752364298290611	-2.40343364923726	hemoglobin subunit alpha 2
ENSG00000137310	TCF19	-0.103790846235024	-0.000715178007456809	-2.83179402206948	0.00477988778891775	0.752364298290611	-2.43563541927989	transcription factor 19
ENSG00000259884	NR4A1AS	-0.278130260153195	-0.010001443642357	-2.83015551057423	0.00480411571891173	0.752364298290611	-2.44006548182588	NR4A1 antisense RNA
ENSG00000169188	APEX2	-0.0534272467828479	-0.00422401724497475	-2.82815418614568	0.00483385950136689	0.752364298290611	-2.44547309964478	apurinic/apyrimidinic endodeoxyribonuclease 2
ENSG00000242258	LINC00996	-0.049922917691002	-0.00210129922965034	-2.81927827678111	0.00496779694658068	0.752364298290611	-2.46941109532594	long intergenic non-protein coding RNA 996
ENSG00000099985	OSM	-0.136596512375956	0.00999223905056868	-2.81666270656471	0.00500790274577276	0.752364298290611	-2.47645121479151	oncostatin M
ENSG00000183431	SF3A3	-0.0285453440765224	-0.0022709202974052	-2.81561809654247	0.00502400209752385	0.752364298290611	-2.4792611293453	splicing factor 3a subunit 3
ENSG00000205364	MT1M	0.193284091666475	0.022203638695387	2.81225745840217	0.00507611438890842	0.752364298290611	-2.48829408301609	metallothionein 1M
ENSG00000132718	SYT11	-0.0742565391894693	-0.00554655074064849	-2.80806750550655	0.00514177242918838	0.752364298290611	-2.49954141166135	synaptotagmin 11
ENSG00000138375	SMARCAL1	-0.0219583844112117	-0.00310373301393153	-2.80611680907663	0.00517260221821896	0.752364298290611	-2.50477220525038	SNF2 related chromatin remodeling annealing helicase 1
