Gene	Value
ENSG00000227232	0.187585855673701
ENSG00000268903	0.617733201214929
ENSG00000269981	1.9068741211501
ENSG00000269732	-0.597664281390899
ENSG00000225972	0.956137336644514
ENSG00000225630	-2.55898485268691
ENSG00000237973	0.453281237666535
ENSG00000240409	0.231174313813345
ENSG00000198744	-0.970639043062319
ENSG00000229376	-0.219808294361025
ENSG00000228794	-0.255778220362056
ENSG00000234711	-0.488302089998313
ENSG00000187608	0.517381854912263
ENSG00000186891	0.534535100167794
ENSG00000162576	-0.0451030152725157
ENSG00000205116	0.0259159597306405
ENSG00000225285	-0.0329637247505452
ENSG00000187730	0.305451582621873
ENSG00000157916	-0.0858094293897677
ENSG00000229393	0.144418181958657
ENSG00000197921	1.8500189345758
ENSG00000177133	0.771859176035001
ENSG00000272235	0.16575644206284
ENSG00000287828	0.0253497685313232
ENSG00000238260	0.070742976763292
ENSG00000272153	-0.326781362762983
ENSG00000116198	-0.0772474394132255
ENSG00000116251	-0.58054601984773
ENSG00000162413	-0.133962840738065
ENSG00000041988	0.212279848099584
ENSG00000116285	-0.24247054978763
ENSG00000049239	0.00392197028816309
ENSG00000171621	0.14926509199561
ENSG00000142657	-0.423553268477283
ENSG00000241563	-0.0834150559261523
ENSG00000160049	-0.307408688092311
ENSG00000171824	-0.00836344324376599
ENSG00000226849	0.0171592874882407
ENSG00000116670	-0.422766527975038
ENSG00000177674	-0.0584869375128602
ENSG00000083444	-0.310301081359669
ENSG00000048707	0.0323763734753645
ENSG00000162496	-0.333353637644681
ENSG00000288927	-0.0869162855664229
ENSG00000157330	0.147737622869763
ENSG00000175147	-0.252685813239696
ENSG00000132906	-0.0805262300344629
ENSG00000272510	0.4934937236209
ENSG00000116771	0.0794441317267552
ENSG00000271742	0.0772781182470251
ENSG00000162458	-0.00528194584030751
ENSG00000065526	-0.0262755227523624
ENSG00000116809	0.206447228619076
ENSG00000185519	0.341879355156492
ENSG00000142627	0.137852079948538
ENSG00000055070	0.0455335789776476
ENSG00000157191	-0.320798285645439
ENSG00000080947	0.0615274146784518
ENSG00000261135	-0.11767869952288
ENSG00000215908	-0.280131614412
ENSG00000179051	0.129787043753874
ENSG00000280222	0.0641517419157269
ENSG00000159423	0.410698409822196
ENSG00000272084	-0.0744252974159486
ENSG00000173436	-0.30735019713014
ENSG00000162545	0.483892768875404
ENSG00000289402	0.380114226817206
ENSG00000244038	-0.0770862414622243
ENSG00000127483	-0.133909918124425
ENSG00000233072	-0.23084618145477
ENSG00000287192	0.392378599004308
ENSG00000117298	-0.139433210194585
ENSG00000162551	-0.00177671253073815
ENSG00000142798	-0.0560611097277218
ENSG00000184677	0.0612408450720706
ENSG00000289014	-0.245904612589815
ENSG00000261326	0.0504623817316569
ENSG00000125945	-0.152567343799119
ENSG00000249087	-0.340363972564611
ENSG00000011007	-0.0412485940470968
ENSG00000057757	-0.0774296133241481
ENSG00000117305	-0.0799122318025875
ENSG00000189266	-0.383518284450901
ENSG00000001460	0.107701913028339
ENSG00000117614	-0.233367267424463
ENSG00000117616	-0.0873415155229917
ENSG00000183726	-0.321109241140204
ENSG00000162430	-0.242067427631768
ENSG00000117640	-0.328640772893036
ENSG00000117632	0.26939666811763
ENSG00000142669	0.172971244515266
ENSG00000198830	-0.862215977614472
ENSG00000117713	0.236626413479017
ENSG00000060642	-0.174997918925242
ENSG00000175793	0.271822327078385
ENSG00000289554	-0.0560902060513238
ENSG00000198746	0.11895275717216
ENSG00000158246	0.0868901833847606
ENSG00000142733	-0.404508536371101
ENSG00000142748	-0.256746221340824
ENSG00000181773	0.380601619341593
ENSG00000126709	0.177920120422885
ENSG00000158156	0.00106667042211084
ENSG00000158161	0.00814790743470211
ENSG00000130770	-0.302721221870278
ENSG00000130766	0.0285831823596614
ENSG00000130772	-0.188881665319832
ENSG00000180198	-0.213579793384383
ENSG00000279443	-0.385331111531391
ENSG00000180098	-0.0892325929611093
ENSG00000229388	-0.114202468599205
