	symbol	logFC	AveExpr	t	P.Value	adj.P.Val	B	description
ENSG00000255618	LINC02440	-0.151707924825009	0.0111608212148008	-3.78063500367922	0.000184264334178644	0.808731415530943	0.595547609586174	long intergenic non-protein coding RNA 2440
ENSG00000275074	NUDT18	-0.15319738038789	-0.00975171559362149	-3.1633639537904	0.00169796919289889	0.808731415530943	-1.31828408557192	nudix hydrolase 18
ENSG00000011332	DPF1	-0.113277482395339	-0.0249219680223194	-3.07628953102297	0.00226329567801824	0.808731415530943	-1.56264808866292	double PHD fingers 1
ENSG00000145247	OCIAD2	-0.109916357944276	0.00542394921704827	-3.05846141568655	0.00239856069621562	0.808731415530943	-1.61188818074369	OCIA domain containing 2
ENSG00000162951	LRRTM1	-0.151587115538609	-0.0311180734779822	-3.05177904817273	0.00245114779141502	0.808731415530943	-1.63027490000219	leucine rich repeat transmembrane neuronal 1
ENSG00000178078	STAP2	-0.0446917775532436	0.00381023998870537	-3.04853807270815	0.00247703249781412	0.808731415530943	-1.63917887090302	signal transducing adaptor family member 2
ENSG00000177663	IL17RA	0.085521258616159	0.00240180712538296	3.02612321697983	0.0026630420695821	0.808731415530943	-1.70051502095598	interleukin 17 receptor A
ENSG00000175193	PARL	-0.0542593320323545	0.0114887555771356	-2.94085767938035	0.00349382381504484	0.808731415530943	-1.92992517382854	presenilin associated rhomboid like
ENSG00000122966	CIT	-0.0753138598343594	-0.00239098514061018	-2.92842310148631	0.0036330659703929	0.808731415530943	-1.9628622296883	citron rho-interacting serine/threonine kinase
ENSG00000105520	PLPPR2	-0.0615166617017065	0.00968716536033561	-2.91798272806393	0.0037538714503837	0.808731415530943	-1.99041482072787	phospholipid phosphatase related 2
ENSG00000188674	C2orf80	-0.127004770256107	0.0245883578901856	-2.91314737226671	0.00381105429208545	0.808731415530943	-2.00314391873632	chromosome 2 open reading frame 80
ENSG00000271304	DPRXP2	-0.0582034224362453	0.0162831168429466	-2.89845052330462	0.00398977339885823	0.808731415530943	-2.04171052206053	divergent-paired related homeobox pseudogene 2
ENSG00000169359	SLC33A1	0.0640772960627519	-0.00157975297639669	2.8958487586403	0.0040221967587054	0.808731415530943	-2.04851863894371	solute carrier family 33 member 1
ENSG00000156345	CDK20	-0.107427075152117	-0.0163581113340904	-2.88553079182241	0.00415315910752798	0.808731415530943	-2.07546084256746	cyclin dependent kinase 20
ENSG00000226332	NA	0.0952062431280597	0.0519615226723627	2.87716646652929	0.00426216347112015	0.808731415530943	-2.09723471037432	NA
ENSG00000080845	DLGAP4	-0.0542080324910154	0.00059391025956345	-2.8688893039504	0.00437259100207176	0.808731415530943	-2.11872258948945	DLG associated protein 4
ENSG00000115461	IGFBP5	0.145690365551331	-0.0869168140828278	2.86372625870163	0.00444278504335657	0.808731415530943	-2.13209630379201	insulin like growth factor binding protein 5
ENSG00000151778	SERP2	-0.0794036903202393	-0.000959809085004479	-2.85850115368549	0.00451486552196607	0.808731415530943	-2.14560746906868	stress associated endoplasmic reticulum protein family member 2
ENSG00000100433	KCNK10	-0.0547557959038511	-0.0107918392321081	-2.85653696844101	0.00454223555415477	0.808731415530943	-2.15068042938656	potassium two pore domain channel subfamily K member 10
ENSG00000100302	RASD2	-0.188400471979954	-0.0642561004893883	-2.79356082846566	0.00550388354364054	0.808731415530943	-2.31157261140714	RASD family member 2
ENSG00000289075	NA	0.0921135879049961	0.000597454639018113	2.79243005733864	0.00552272317762131	0.808731415530943	-2.3144303184686	NA
ENSG00000164076	CAMKV	-0.245316174272192	-0.0642228078430478	-2.77936779432924	0.00574462869095589	0.808731415530943	-2.34736162486727	CaM kinase like vesicle associated
ENSG00000285852	LOC124902388	-0.0619318130783705	-0.00801736138346161	-2.76737305649553	0.00595547844296758	0.808731415530943	-2.37747199806372	uncharacterized LOC124902388
ENSG00000168264	IRF2BP2	0.100538844261306	0.00060704441988107	2.74643013290139	0.00634047619463931	0.808731415530943	-2.42974731939254	interferon regulatory factor 2 binding protein 2
ENSG00000137142	IGFBPL1	-0.0696907377780781	-0.00289652507449062	-2.73278216730591	0.00660333287650888	0.808731415530943	-2.46360992111312	insulin like growth factor binding protein like 1
ENSG00000122566	HNRNPA2B1	0.0957995657525571	0.00214925527388175	2.72243078494748	0.00680921794329074	0.808731415530943	-2.48918584719606	heterogeneous nuclear ribonucleoprotein A2/B1
ENSG00000158882	TOMM40L	-0.0874723992944832	-0.000384006892696154	-2.7195091742393	0.00686836684670996	0.808731415530943	-2.49638771916873	translocase of outer mitochondrial membrane 40 like
ENSG00000263432	RN7SL689P	0.179823468807526	0.0832600805482582	2.71411479550571	0.006978797299344	0.808731415530943	-2.50966564701102	RNA, 7SL, cytoplasmic 689, pseudogene
ENSG00000145349	CAMK2D	-0.0469516857929816	0.00351619772992018	-2.67561119994967	0.00781466714277821	0.808731415530943	-2.60370819546751	calcium/calmodulin dependent protein kinase II delta
ENSG00000203706	NA	0.1250930469913	0.0476337560898093	2.67420633110705	0.00784680139138612	0.808731415530943	-2.60711520892837	NA
ENSG00000204936	CD177	0.1689138530968	-0.010068331690129	2.67392917144154	0.00785315502241515	0.808731415530943	-2.60778715976915	CD177 molecule
ENSG00000159640	ACE	-0.0626346216611589	-0.00737476833959204	-2.67189688478262	0.00789988490702396	0.808731415530943	-2.61271223711174	angiotensin I converting enzyme
ENSG00000028277	POU2F2	0.052019081660365	0.00969756271731381	2.66986157540632	0.00794693484634924	0.808731415530943	-2.61764105045733	POU class 2 homeobox 2
ENSG00000267480	NA	0.0877689575005965	0.0504310517127028	2.66197210587884	0.00813170573942658	0.808731415530943	-2.6367126546963	NA
ENSG00000130956	HABP4	-0.0600301732901318	0.00914173494080732	-2.65105975724134	0.00839363713981881	0.808731415530943	-2.66300261268433	hyaluronan binding protein 4
ENSG00000287757	NA	-0.0476765202030551	-0.0204564080916776	-2.64427258557026	0.00856034991235591	0.808731415530943	-2.67930208880659	NA
ENSG00000267127	NA	0.147887708478382	0.000630698691495756	2.64405594450497	0.00856571987778712	0.808731415530943	-2.67982169632013	NA
ENSG00000063015	SEZ6	-0.138440234704909	-0.0495101891399898	-2.63776195849521	0.00872305769035218	0.808731415530943	-2.69489985273857	seizure related 6 homolog
ENSG00000117600	PLPPR4	-0.096089171955515	0.0182375800417539	-2.63480689452233	0.00879781964721949	0.808731415530943	-2.7019672680617	phospholipid phosphatase related 4
ENSG00000068354	TBC1D25	-0.0562391210497891	-0.00191041077994905	-2.630812282737	0.0088997956186428	0.808731415530943	-2.71150883731621	TBC1 domain family member 25
ENSG00000100246	DNAL4	-0.0628592932784393	-0.0219875576506523	-2.62705972663109	0.00899655692343435	0.808731415530943	-2.72045960029284	dynein axonemal light chain 4
ENSG00000188404	SELL	0.163790835243056	0.0401456988329025	2.62637244391584	0.00901438069208675	0.808731415530943	-2.72209761163516	selectin L
ENSG00000173207	CKS1B	0.0839788805516124	0.00499379324945446	2.62005815482728	0.00917962131482154	0.808731415530943	-2.73712734053551	CDC28 protein kinase regulatory subunit 1B
ENSG00000103449	SALL1	0.104547359410626	0.00658026244287107	2.61979710511318	0.0091865108858036	0.808731415530943	-2.73774796397891	spalt like transcription factor 1
