	symbol	logFC	AveExpr	t	P.Value	adj.P.Val	B	description
ENSG00000224420	ADM5	0.290201345060598	0.00825233915388578	4.16152158862605	3.70003412733652e-05	0.196919021354167	2.00843571223877	adrenomedullin 5 (putative)
ENSG00000156313	RPGR	0.0740729424406313	0.00502588338823425	3.70185102427035	0.000236916145769421	0.196919021354167	0.341407289774931	retinitis pigmentosa GTPase regulator
ENSG00000105339	DENND3	0.071803241066809	0.000914586081216537	3.61580715300167	0.000328621045978641	0.196919021354167	0.0498028854687558	DENN domain containing 3
ENSG00000161800	RACGAP1	-0.043939812277079	-0.00209857025445734	-3.61049991669825	0.000335249806963252	0.196919021354167	0.0320293719284388	Rac GTPase activating protein 1
ENSG00000107968	MAP3K8	0.135640118349672	0.00694037774975764	3.60472276936524	0.000342608013132373	0.196919021354167	0.0127103127917669	mitogen-activated protein kinase kinase kinase 8
ENSG00000128340	RAC2	0.0919191664728111	0.000141690709199023	3.60005004904577	0.000348670095435605	0.196919021354167	-0.00289401973379722	Rac family small GTPase 2
ENSG00000125810	CD93	0.266526605714378	0.0284826972829534	3.592846463664	0.000358213008890979	0.196919021354167	-0.0269124331710708	CD93 molecule
ENSG00000241112	NA	0.126684695155257	0.00293633446544516	3.55004538360958	0.000420157004969714	0.196919021354167	-0.168679075965942	NA
ENSG00000244482	LILRA6	0.142694414037554	0.0189873079041315	3.5430882112081	0.000431127462720613	0.196919021354167	-0.191570276975532	leukocyte immunoglobulin like receptor A6
ENSG00000278918	NA	0.0714037929656612	0.00948257282743292	3.54304382484601	0.000431198306876969	0.196919021354167	-0.191716184533839	NA
ENSG00000187116	LILRA5	0.144676710036883	0.0172506617408607	3.51909746760548	0.000471048981950024	0.196919021354167	-0.270179673812546	leukocyte immunoglobulin like receptor A5
ENSG00000130052	STARD8	0.079535067814194	0.00220636403777142	3.43144143931344	0.000648238525623715	0.196919021354167	-0.553075451075588	StAR related lipid transfer domain containing 8
ENSG00000132196	HSD17B7	-0.0731241951136304	-0.00405682019782949	-3.42969746465804	0.000652325214451528	0.196919021354167	-0.558634872256396	hydroxysteroid 17-beta dehydrogenase 7
ENSG00000177697	CD151	0.171948394316914	0.017746866114308	3.42242694592137	0.000669622623069359	0.196919021354167	-0.581782708541913	CD151 molecule (Raph blood group)
ENSG00000107438	PDLIM1	0.127227618268205	0.0128721650155073	3.40235526751461	0.000719621042342414	0.196919021354167	-0.645443581533828	PDZ and LIM domain 1
ENSG00000234389	NA	0.144180098267669	0.00790733052929345	3.38912277183615	0.000754462688920483	0.196919021354167	-0.687217358216406	NA
ENSG00000018280	SLC11A1	0.22910947075703	0.0162960479870226	3.38054404318161	0.000777883442866245	0.196919021354167	-0.714216598926567	solute carrier family 11 member 1
