Gene	Value
ENSG00000268903	-0.219581483655495
ENSG00000279457	0.375797918447969
ENSG00000284733	0.0977078340802041
ENSG00000225972	-0.193938800577098
ENSG00000237973	0.523795991668111
ENSG00000229344	0.627869615815581
ENSG00000198744	1.29279208375973
ENSG00000225880	0.0705064929746451
ENSG00000288531	0.114927943774421
ENSG00000234711	0.513273369225384
ENSG00000187634	-0.10063409668991
ENSG00000187961	-0.136416962344432
ENSG00000272512	0.552840643548818
ENSG00000188290	0.327241815531204
ENSG00000187608	0.0750000959932724
ENSG00000186827	-0.0816666904515321
ENSG00000078808	0.114145059305118
ENSG00000160087	0.0297813833965837
ENSG00000169962	0.0134427949131137
ENSG00000221978	-0.12187572630773
ENSG00000225285	-0.244556827605027
ENSG00000215014	-0.0432992375998207
ENSG00000228594	0.136580001242663
ENSG00000286989	0.151496871965053
ENSG00000189409	0.0544123383462761
ENSG00000248333	0.130977875631923
ENSG00000008130	-0.226817342519547
ENSG00000231050	0.330589540975036
ENSG00000169885	0.161461402037055
ENSG00000272161	0.0165301617071365
ENSG00000269896	0.0617910592969165
ENSG00000272420	0.4896484393145
ENSG00000157916	-0.0524088888336606
ENSG00000197921	0.665598969686665
ENSG00000272449	0.120630909121419
ENSG00000157870	0.000628048539042071
ENSG00000287828	-0.0812153771933321
ENSG00000238260	0.325206192233974
ENSG00000116213	0.046706168218501
ENSG00000266075	-0.0573371674963964
ENSG00000069424	0.153115821375068
ENSG00000158292	0.128576837957853
ENSG00000215788	0.259843239160039
ENSG00000162408	0.180909778348669
ENSG00000204859	0.187750413523576
ENSG00000162413	0.00517937916720982
ENSG00000116273	-0.141256831415236
ENSG00000171735	-0.0379780430162266
ENSG00000269925	0.398822299996823
ENSG00000049246	0.0181337193010481
ENSG00000116285	-0.156820562476382
ENSG00000142583	0.033084068302152
ENSG00000049239	0.032185893049675
ENSG00000171621	-0.209364521106586
ENSG00000171612	-0.0947311638203742
ENSG00000188807	-0.0543407697494276
ENSG00000171608	-0.0577547919640754
ENSG00000171603	-0.0522231922264787
ENSG00000178585	-0.0696741764076987
ENSG00000284735	0.282507840043363
ENSG00000284642	0.199666102845398
ENSG00000142657	0.0625302825280201
ENSG00000009724	-0.127017731139012
ENSG00000116649	0.182291969959901
ENSG00000171824	-0.159980455463859
ENSG00000120942	-0.143418596828134
ENSG00000116661	0.0696324396775466
ENSG00000116663	0.188337103531274
ENSG00000116670	-0.00757061590243167
ENSG00000177674	0.131005593273537
ENSG00000011021	-0.157949676214654
ENSG00000120937	0.431869073770274
ENSG00000083444	0.0624109480409154
ENSG00000287384	0.208762078364342
ENSG00000116688	-0.0736491833749852
ENSG00000116691	0.178516356632643
ENSG00000028137	0.0785194359367382
ENSG00000048707	-0.156920226538829
ENSG00000162496	0.52324249824119
ENSG00000142634	0.0150945819182194
ENSG00000132906	0.0296170812025099
ENSG00000116771	-0.0322796958185411
ENSG00000197312	0.0201419055797814
ENSG00000162461	0.287227390350212
ENSG00000162458	-0.146526200671941
ENSG00000179743	-0.132785434461174
ENSG00000183888	0.271884399162073
ENSG00000173641	-0.208405103707215
ENSG00000142627	-0.0821341902640501
ENSG00000142632	0.0631317637849316
ENSG00000288398	0.0807876381963753
ENSG00000037637	-0.0617306267544605
ENSG00000157191	0.0211977831808273
ENSG00000226029	0.252138939041032
ENSG00000080947	0.0964234403768409
ENSG00000261135	0.00781985305547963
ENSG00000179051	-0.0733241204347377
ENSG00000272084	0.0944116935011819
ENSG00000127463	-0.000456850359745917
ENSG00000053372	0.0176540539645802
ENSG00000211454	-0.0226393559551866
ENSG00000162482	-0.0724343013197652
ENSG00000040487	0.0880136461392434
ENSG00000077549	0.0280619073562928
ENSG00000158747	0.264033156171673
ENSG00000127472	0.0548078179799713
ENSG00000227066	-0.0219972522128175
ENSG00000162545	-0.511596313778797
ENSG00000289402	-0.0670745008615648
ENSG00000183114	0.0163554432168647
ENSG00000158828	-0.377961378644592
ENSG00000117242	0.0818678086633426
ENSG00000244038	-0.104588300884398
ENSG00000127483	-0.194945004340535
ENSG00000075151	-0.1350662533354
ENSG00000117298	0.0438839267788092
ENSG00000187952	-0.466746695155815
ENSG00000162551	0.024008646483645
ENSG00000142798	-0.0352738206142592
ENSG00000218510	-0.00726985850999775
ENSG00000070831	-0.024249534360929
ENSG00000184677	-0.0776574842247279
ENSG00000173372	0.542017003266871
ENSG00000159189	0.500867450139314
ENSG00000173369	0.544494146699239
ENSG00000261326	0.218642520166772
ENSG00000125944	-0.0922181252729401
ENSG00000249087	0.06510494685262
ENSG00000117318	0.641758069702727
ENSG00000011007	-0.0516048055752244
ENSG00000057757	0.067641444403873
ENSG00000117308	0.103557403189216
ENSG00000179163	-0.00802239376006982
ENSG00000185436	-0.0146892309134381
ENSG00000001460	-0.0502947100815608
ENSG00000288982	0.357493725756998
ENSG00000169504	-0.388333295727823
ENSG00000284602	0.529333011757063
ENSG00000117616	0.165259709456343
ENSG00000162430	-0.0919951483643008
ENSG00000228172	0.0436229167856551
ENSG00000117640	0.0949739194484319
ENSG00000158008	-0.355623061615453
ENSG00000197245	0.0210793176736637
ENSG00000142669	0.122352340879189
ENSG00000158062	0.207516673408054
ENSG00000169442	0.181221532993794
ENSG00000117682	-0.0279214501518934
ENSG00000198830	0.0136309497773836
ENSG00000117676	0.0795394629330424
ENSG00000142751	-0.0306628154514228
ENSG00000186501	0.128422319662699
ENSG00000142733	-0.179060024970548
ENSG00000142748	0.123957509488541
ENSG00000181773	-0.426097677721339
ENSG00000000938	0.0577891025977644
ENSG00000235912	0.368496915101273
ENSG00000126709	-0.205296577736288
ENSG00000117758	-0.148658964584359
ENSG00000270031	0.312180718076793
ENSG00000130775	0.0914369033657775
ENSG00000158156	0.195008019996186
ENSG00000158161	0.0238468516761626
ENSG00000130766	-0.27398195541759
ENSG00000130772	0.0712304789823095
ENSG00000180198	0.0792748894695644
ENSG00000274266	-0.106174648566621
ENSG00000162419	0.0144371441677575
ENSG00000159023	-0.0137763313224143
ENSG00000277916	-0.193069330015444
ENSG00000186056	0.0173331449096579
ENSG00000287510	-0.153077319412817
ENSG00000162511	0.308046514295484
ENSG00000168528	0.0600258674823046
ENSG00000142910	0.221757584755536
ENSG00000121774	-0.081405209252331
ENSG00000121775	0.176037380390197
ENSG00000084652	-0.118816502207848
ENSG00000160050	0.193756640624592
ENSG00000183615	0.187636009664248
ENSG00000233775	-0.109975143335505
ENSG00000225828	0.517000722794015
ENSG00000162521	-0.207931691335098
ENSG00000162522	0.0748262682214797
ENSG00000160097	-0.26297416496264
ENSG00000116514	-0.348554020464537
ENSG00000236065	0.03469800516782
ENSG00000142920	-0.0330184264356044
ENSG00000160094	0.105035670424227
ENSG00000134686	-0.0272030119783372
ENSG00000121903	0.0019089270437738
ENSG00000189280	-0.321629598797019
ENSG00000188910	0.0836236895616904
ENSG00000241014	0.27629821073394
ENSG00000116560	-0.0465817164690811
ENSG00000116819	0.207629124519947
ENSG00000126067	0.0550321845799594
ENSG00000286379	0.161189549987847
ENSG00000196182	-0.155124770178271
ENSG00000119535	0.21146780852766
ENSG00000163874	-0.281659743805187
ENSG00000163877	-0.0341024881631677
ENSG00000237749	0.693781788461731
ENSG00000134697	-0.0530618076814125
ENSG00000116922	-0.141889575682391
ENSG00000134690	0.222908971037287
ENSG00000227416	0.279964330862576
ENSG00000196449	-0.0803202815440368
ENSG00000204084	-0.161879559948374
ENSG00000183431	-0.0812652363819641
ENSG00000212541	0.691310716065539
ENSG00000185668	0.346778358740674
ENSG00000214114	0.291578160487746
ENSG00000174574	-0.290880619209499
ENSG00000168653	0.400794215765453
ENSG00000090621	0.0609282508215674
ENSG00000116981	-0.173905166036056
ENSG00000168389	0.500977924224003
ENSG00000228477	0.342827855619879
ENSG00000131236	-0.124632971266445
ENSG00000226745	-0.0124035134573186
ENSG00000117000	-0.0946799457186074
ENSG00000259943	-0.0330348804451262
ENSG00000279667	-0.210667667793732
ENSG00000117010	-0.176942480964139
ENSG00000066136	0.048185043391906
ENSG00000117013	-0.00741124305887741
ENSG00000177181	-0.149138096206268
ENSG00000127125	-0.283149202761062
ENSG00000164011	0.232315341534556
ENSG00000288955	-0.0774245696922113
ENSG00000117394	0.13440984520709
ENSG00000066056	0.264059071701105
ENSG00000117399	0.158135198157287
ENSG00000159479	-0.0274335347118272
ENSG00000229431	0.00457783364216436
ENSG00000132768	-0.0143744004822797
ENSG00000117411	0.199410849921138
ENSG00000178028	-0.0336156837133107
ENSG00000233602	-0.00237119815022723
ENSG00000142937	0.187074759305129
ENSG00000173846	0.0640546576180258
ENSG00000222009	-0.191489921668877
ENSG00000226499	0.610590657817199
ENSG00000126088	0.0751070568728662
