Gene	Value
ENSG00000240409	-0.937927443891125
ENSG00000228794	0.081642482039852
ENSG00000288531	-1.01570498521919
ENSG00000223764	0.136836771872123
ENSG00000187634	0.068700711265504
ENSG00000187961	0.0878000567622037
ENSG00000188290	0.595890886873041
ENSG00000187608	0.419617167523646
ENSG00000186891	0.0637493317566798
ENSG00000078808	-0.0170024605815386
ENSG00000176022	0.355630237523956
ENSG00000184163	0.756323069910598
ENSG00000260179	0.329490950389241
ENSG00000160087	0.0940167574224804
ENSG00000162572	0.0988469267113173
ENSG00000131584	0.0141781475409923
ENSG00000169972	0.427802986844568
ENSG00000169962	0.191993759098943
ENSG00000224870	0.270307019979313
ENSG00000242485	0.06511854290749
ENSG00000225905	0.314381346797197
ENSG00000205116	0.339369856137182
ENSG00000179403	0.502662678744942
ENSG00000160075	0.0714507232248026
ENSG00000228594	0.143883922549816
ENSG00000286989	-0.0137266549050004
ENSG00000272106	0.080577187494445
ENSG00000189409	0.0506400233003206
ENSG00000248333	0.237617535929188
ENSG00000008128	-0.129169359384498
ENSG00000078369	0.0114658939715923
ENSG00000231050	0.417370548918975
ENSG00000178821	0.468975361324008
ENSG00000187730	0.159889106678558
ENSG00000067606	0.115592105014098
ENSG00000157933	0.19170402122205
ENSG00000287356	0.375737550604557
ENSG00000272161	-0.403808799050402
ENSG00000269896	-1.02402306304252
ENSG00000157911	0.355824546145187
ENSG00000149527	-0.0879505910694697
ENSG00000224387	-0.49417300827645
ENSG00000229393	-0.683917468568173
ENSG00000157881	0.150483835419001
ENSG00000197921	-0.128066013452746
ENSG00000272449	0.285127971931631
ENSG00000238164	0.379371022391851
ENSG00000157870	0.0744081644176072
ENSG00000130762	0.176906383464976
ENSG00000162591	0.235562356682302
ENSG00000238260	-0.606804491004419
ENSG00000227372	-0.0385463609327977
ENSG00000235169	0.0757778090334416
ENSG00000272153	0.224181323382583
ENSG00000116198	0.232543696630403
ENSG00000169598	0.00428509080519137
ENSG00000198912	0.0577815702518639
ENSG00000196581	-0.135823206050636
ENSG00000116254	0.329896456003283
ENSG00000116251	0.109098982817119
ENSG00000226944	-0.107496910967934
ENSG00000158286	-0.020797793029103
ENSG00000116237	-0.496307144718503
ENSG00000158292	-0.339944429675736
ENSG00000097021	-0.143988132447468
ENSG00000271746	-0.0847136792545099
ENSG00000187017	-0.554364934418505
ENSG00000215788	-0.0766820644749073
ENSG00000162408	0.248049784128124
ENSG00000204859	0.000386914379468854
ENSG00000162413	0.207179120877792
