Gene	Value
ENSG00000240409	-1.0228655977392
ENSG00000228794	0.00910277268355986
ENSG00000288531	-0.153325370201225
ENSG00000223764	0.0358604530678133
ENSG00000187634	0.100798142875804
ENSG00000187961	-0.344532765400098
ENSG00000188290	0.568315178084829
ENSG00000187608	0.193166991622213
ENSG00000186891	0.600355706154183
ENSG00000078808	-0.18306855132225
ENSG00000176022	0.328657950837345
ENSG00000184163	0.0243808608187078
ENSG00000260179	-0.488876343474125
ENSG00000160087	-0.0782615636341453
ENSG00000162572	-0.365887858439377
ENSG00000131584	-0.214029903083641
ENSG00000169972	0.250933930499222
ENSG00000169962	-0.154323739179102
ENSG00000224870	0.425369854460974
ENSG00000242485	0.479300966685966
ENSG00000225905	-0.270014110679681
ENSG00000205116	0.604118994682995
ENSG00000179403	0.617769422627269
ENSG00000160075	0.146684782448708
ENSG00000228594	-0.076454126076025
ENSG00000286989	-0.217095582135668
ENSG00000272106	-0.200083999194813
ENSG00000189409	-0.21774178515276
ENSG00000248333	0.313217379969977
ENSG00000008128	-0.271892969065701
ENSG00000078369	0.0124150670131395
ENSG00000231050	0.263758365457682
ENSG00000178821	0.165469544743162
ENSG00000187730	-0.00415865780169906
ENSG00000067606	0.237139692027477
ENSG00000157933	-0.0954136075793468
ENSG00000287356	-0.482447791736861
ENSG00000272161	-0.558966475470553
ENSG00000269896	0.0931077537557409
ENSG00000157911	-0.0469681653276817
ENSG00000149527	-0.833982374448183
ENSG00000224387	-0.533244435877258
ENSG00000229393	-0.851534720548574
ENSG00000157881	-0.239255394614834
ENSG00000197921	-0.645260388232361
ENSG00000272449	-0.645569215187324
ENSG00000238164	0.181549791263873
ENSG00000157870	0.0203548558769495
ENSG00000130762	0.0660697379294767
ENSG00000162591	-0.167573410545275
ENSG00000238260	-1.44371441811272
ENSG00000227372	-0.278955207137649
ENSG00000235169	0.553696306378433
ENSG00000272153	-0.298746543708568
ENSG00000116198	-0.0351893500183034
ENSG00000169598	0.13380142307106
ENSG00000198912	-0.177179703685666
ENSG00000196581	0.156811865463158
ENSG00000116254	0.0319481470509749
ENSG00000116251	0.174710415050891
ENSG00000226944	0.670786836857111
ENSG00000158286	-0.169603713179914
ENSG00000116237	0.51624879184423
ENSG00000158292	-0.0546763292682237
ENSG00000097021	0.149373856044747
ENSG00000271746	-0.326239667186737
ENSG00000187017	0.72990032489564
ENSG00000215788	-0.646364091944275
ENSG00000162408	0.216393942159579
ENSG00000204859	0.0690567233189601
ENSG00000162413	0.164557776462734
ENSG00000116273	0.0906649350335801
ENSG00000041988	0.00023556282197846
ENSG00000171735	-0.0864301857482036
ENSG00000270171	-0.757401437238325
ENSG00000270035	-0.816893248045637
ENSG00000269978	-0.207960417492994
ENSG00000269925	0.204973918659841
ENSG00000049246	0.21428547708034
ENSG00000116288	0.204261738084603
ENSG00000284747	0.0815806337829674
ENSG00000116285	0.322230685888417
ENSG00000162426	0.0408827859619463
ENSG00000142599	-0.249033416015004
ENSG00000074800	-0.0719178628391607
ENSG00000230679	0.820347363553422
ENSG00000142583	0.263121790717214
ENSG00000171612	0.208965393303326
ENSG00000188807	0.0574265792992286
ENSG00000171608	-0.0392725121383745
ENSG00000171603	-0.159903372874882
ENSG00000280113	-0.420185984545762
ENSG00000178585	-0.0393145715776373
ENSG00000162441	0.0738884258322417
ENSG00000162444	0.21880216807725
ENSG00000130939	-0.0209693310616573
ENSG00000284642	-0.0749449499469494
ENSG00000142657	0.307432243373642
ENSG00000175279	0.110860997925091
ENSG00000160049	-0.0327603442857432
ENSG00000142655	-0.151046370180476
ENSG00000120948	-0.287962380157256
ENSG00000116649	0.240292794430478
ENSG00000171824	0.14678782487603
ENSG00000226849	-0.0700752205092911
ENSG00000230337	-0.0466144432663086
ENSG00000198793	0.0893601011567208
ENSG00000171819	0.247879596520792
ENSG00000120942	0.02540994697008
ENSG00000284708	0.0428105715012437
ENSG00000116661	0.0310476277512445
ENSG00000132879	-0.173822924429803
ENSG00000177674	0.139995737458649
ENSG00000177000	0.46844035229992
ENSG00000083444	-0.014185707223071
ENSG00000116688	0.144339448427272
ENSG00000028137	0.209840716554968
ENSG00000048707	0.0158827124381978
ENSG00000162496	-0.261402944586278
ENSG00000162494	0.455401279181873
ENSG00000162493	0.131144296170347
ENSG00000189337	-0.110316170859103
ENSG00000175147	-0.399296789416106
ENSG00000171729	-0.040246580036521
ENSG00000278480	0.0212404722060342
ENSG00000132906	0.318498106668548
ENSG00000235084	0.22710073250215
ENSG00000197312	-0.0505865658168699
ENSG00000271742	0.255987625508662
ENSG00000116786	-0.0164065505132475
ENSG00000162458	0.158538179895733
ENSG00000116809	0.0860110492918389
ENSG00000183888	0.0486800645435191
ENSG00000232456	0.00956386633545182
ENSG00000185519	-0.146394346316628
ENSG00000142627	-0.0839470004777355
ENSG00000233929	0.819490745417914
ENSG00000037637	-0.105950813777114
ENSG00000226457	0.308651157252158
ENSG00000080947	-0.409219469188907
ENSG00000261135	-0.875266352238669
ENSG00000224174	0.251676209569044
ENSG00000233421	0.288428416173636
ENSG00000219481	0.00290951461396448
ENSG00000228549	-0.292700533966667
ENSG00000117118	0.147536858686504
ENSG00000117115	0.054427967311156
ENSG00000179051	0.233303426019893
ENSG00000074964	-0.266550492714076
