Gene	Value
ENSG00000268903	-0.441416417954967
ENSG00000269981	-0.636441246699509
ENSG00000225972	0.337223028592285
ENSG00000237973	-0.0434032128149218
ENSG00000237491	0.0333940756711135
ENSG00000228794	0.173411176709856
ENSG00000225880	-0.364242538056677
ENSG00000187961	-0.287279185403117
ENSG00000272512	-0.119701631550968
ENSG00000188290	-0.00242897903255718
ENSG00000187608	0.129069668877526
ENSG00000224969	-0.0195855659520012
ENSG00000188157	-0.20947311277551
ENSG00000186827	0.127207568839949
ENSG00000078808	-0.0969497904813841
ENSG00000176022	0.0551010302484974
ENSG00000184163	0.106980359676575
ENSG00000230415	-0.136393761714214
ENSG00000162572	-0.286975655292271
ENSG00000131584	-0.0676735326486249
ENSG00000127054	-0.11659707732682
ENSG00000169962	-0.184232609523334
ENSG00000107404	-0.11592733678482
ENSG00000221978	-0.195124833349209
ENSG00000224870	0.0144125063087572
ENSG00000242485	0.134314201080411
ENSG00000225285	0.145618355573883
ENSG00000160072	-0.0761925831107556
ENSG00000205090	0.049803089274244
ENSG00000215014	0.0249031655821846
ENSG00000228594	-0.114016513201639
ENSG00000286989	0.123588788318199
ENSG00000272106	0.0736715842083578
ENSG00000197530	-0.197052578969108
ENSG00000248333	-0.0222041307843385
ENSG00000215790	-0.0130696250687699
ENSG00000078369	0.145096540178165
ENSG00000169885	-0.0214178076830084
ENSG00000178821	-0.165568408137306
ENSG00000233542	0.0464923849883795
ENSG00000187730	0.381538687000903
ENSG00000067606	0.169782384355064
ENSG00000271806	-0.0119230875689629
ENSG00000287356	-0.366201701229841
ENSG00000269896	-0.513783371100081
ENSG00000272420	0.229446694320846
ENSG00000157916	0.0389737421108603
ENSG00000157911	-0.0427743582314991
ENSG00000149527	-0.0617462564710174
ENSG00000157881	-0.102848815374842
ENSG00000197921	0.265514819206586
ENSG00000272449	-0.0276154388349705
ENSG00000157870	-0.0172866480658145
ENSG00000177133	-0.149388867169482
ENSG00000142611	-0.0471617616811048
ENSG00000272235	-0.117730393234691
ENSG00000287828	-0.0433209037461109
ENSG00000238260	-0.33048272315705
