	symbol	logFC	AveExpr	t	P.Value	adj.P.Val	B	description
ENSG00000262097	NA	0.126448830515667	0.0206569771926562	4.1639500510821	3.94969903923538e-05	0.0995743786036312	1.95491586326046	NA
ENSG00000211747	TRBV20-1	0.190106286488738	0.0320243614710453	4.09764217968803	5.19936647550597e-05	0.0995743786036312	1.70639536986678	T cell receptor beta variable 20-1
ENSG00000167004	PDIA3	0.0996388383239072	-0.00057725502093692	4.07340558667972	5.74378768110622e-05	0.0995743786036312	1.61645600000983	protein disulfide isomerase family A member 3
ENSG00000143870	PDIA6	0.119164456021874	-0.0122633397155062	3.98533935956761	8.21452677531922e-05	0.0995743786036312	1.29372051278781	protein disulfide isomerase family A member 6
ENSG00000262202	NA	0.142265928692829	0.0378297785114736	3.97427927266718	8.58818253917834e-05	0.0995743786036312	1.2536410939481	NA
ENSG00000090520	DNAJB11	0.151982132393844	0.00375011753650959	3.90921062875611	0.000111344898614163	0.0995743786036312	1.01989808402296	DnaJ heat shock protein family (Hsp40) member B11
ENSG00000267801	NA	0.220773151969554	-0.00101404102928429	3.86386408479897	0.000133156205004875	0.0995743786036312	0.859081908068933	NA
ENSG00000196139	AKR1C3	0.0824188913057168	0.00438307468482949	3.85717185063305	0.000136698725752331	0.0995743786036312	0.835493762973845	aldo-keto reductase family 1 member C3
ENSG00000254352	NA	-0.373300270665241	0.100889922884496	-3.85372539072138	0.000138557706854769	0.0995743786036312	0.82336058666306	NA
ENSG00000149428	HYOU1	0.110685635496657	-0.0227597042722978	3.85344076524166	0.000138712295009176	0.0995743786036312	0.822359012813245	hypoxia up-regulated 1
ENSG00000166598	HSP90B1	0.148939647810564	0.0122425170314704	3.83077842316337	0.000151558309020962	0.0995743786036312	0.742829176060559	heat shock protein 90 beta family member 1
ENSG00000131931	THAP1	0.0745965030909335	0.0019059344813613	3.82091306630852	0.000157494882862883	0.0995743786036312	0.708342361993743	THAP domain containing 1
ENSG00000271755	NA	-0.180443997070118	-0.00347831461661781	-3.81307116794419	0.000162369914860437	0.0995743786036312	0.680987118127092	NA
ENSG00000120694	HSPH1	0.338231270061778	0.065256311471911	3.79212341373093	0.000176101065103765	0.0995743786036312	0.60816654610356	heat shock protein family H (Hsp110) member 1
ENSG00000165806	CASP7	0.12109909288985	0.0503514848656754	3.76422482578656	0.000196097138296051	0.0995743786036312	0.51175392816536	caspase 7
ENSG00000167920	KRT10-AS1	0.0876899019856914	-0.00349143237809831	3.73616105404739	0.000218360176741674	0.0995743786036312	0.415429787572696	KRT10 antisense RNA 1
ENSG00000069702	TGFBR3	0.0614480992342223	0.00474732971958427	3.69818140646585	0.000252303590634194	0.0995743786036312	0.286126331660127	transforming growth factor beta receptor 3
ENSG00000115875	SRSF7	0.0750534826715147	-0.00280759361658911	3.67304246145702	0.00027744101802381	0.0995743786036312	0.201208539108554	serine and arginine rich splicing factor 7
ENSG00000286649	NA	0.111069202514492	0.0444447566188727	3.66773441722184	0.00028304185192259	0.0995743786036312	0.183346528968038	NA
ENSG00000196616	ADH1B	0.216140372075108	-0.00851760153926604	3.66530769580961	0.000285637717053656	0.0995743786036312	0.175188340127662	alcohol dehydrogenase 1B (class I), beta polypeptide
ENSG00000242252	BGLAP	0.17881155834533	0.00711592391535452	3.65761046720309	0.000294020443087897	0.0995743786036312	0.149344615697285	bone gamma-carboxyglutamate protein
ENSG00000234219	NA	0.130625309146142	-0.00788298468490608	3.65200470694784	0.000300270502122313	0.0995743786036312	0.130554601342941	NA
ENSG00000275441	NA	0.233581936222942	0.0545115362941702	3.64879503283429	0.000303905120963025	0.0995743786036312	0.119808023727855	NA
ENSG00000142528	ZNF473	0.0678135147154381	0.00974145454771892	3.63886453634783	0.000315414153598898	0.0995743786036312	0.0866141125324038	zinc finger protein 473
ENSG00000044574	HSPA5	0.243273277415709	-0.0358254438541555	3.63683153724387	0.000317820301241154	0.0995743786036312	0.0798288563649612	heat shock protein family A (Hsp70) member 5
ENSG00000145050	MANF	0.187676939508629	0.0247427793148668	3.63680182238965	0.000317855597752537	0.0995743786036312	0.0797297072106682	mesencephalic astrocyte derived neurotrophic factor
ENSG00000267319	NA	-0.221044635834307	-0.00268117246198157	-3.61876963671735	0.000339968106291436	0.102557045397916	0.0196999068090786	NA
ENSG00000080824	HSP90AA1	0.183202975736163	0.0396500956140693	3.58971452905869	0.00037866280316524	0.108264101729959	-0.0764455263479	heat shock protein 90 alpha family class A member 1
ENSG00000274765	NA	-0.210269311442332	-0.0995424347543639	-3.56918545254036	0.000408455324606352	0.108264101729959	-0.143945491011735	NA
ENSG00000122884	P4HA1	0.122678573314558	0.0126498563630986	3.56820873577932	0.000409926170310859	0.108264101729959	-0.147148024172675	prolyl 4-hydroxylase subunit alpha 1
ENSG00000174173	TRMT10C	0.088753088260054	0.0274686052897306	3.56488314326777	0.000414971551293574	0.108264101729959	-0.158046144597537	tRNA methyltransferase 10C, mitochondrial RNase P subunit
ENSG00000253305	PCDHGB6	0.124208214215538	0.0210849622470297	3.55816186146889	0.000425346992677556	0.108264101729959	-0.180043369348212	protocadherin gamma subfamily B, 6
ENSG00000004478	FKBP4	0.194074754121494	0.020393267910192	3.53539652246925	0.000462324990168504	0.111334982860202	-0.254263378925748	FKBP prolyl isomerase 4
ENSG00000137815	RTF1	-0.0463178352008068	0.00425306906445734	-3.53396383304456	0.000464750081921041	0.111334982860202	-0.258919493396108	RTF1 homolog, Paf1/RNA polymerase II complex component
ENSG00000250132	NA	-0.0715243109674886	-0.0246772905356137	-3.51578163143427	0.000496580483887781	0.115561372607599	-0.317857988351828	NA
ENSG00000187866	PABIR1	0.047171933515148	-0.0239851041299483	3.49592206260098	0.000533674119143287	0.117677817925675	-0.381911367322111	PP2A Aalpha (PPP2R1A) and B55A (PPP2R2A) interacting phosphatase regulator 1
ENSG00000224420	ADM5	0.262414016670784	-0.0768023612311857	3.49545816310846	0.000534570811939835	0.117677817925675	-0.383403563235231	adrenomedullin 5 (putative)
ENSG00000144381	HSPD1	0.159365248142591	0.032965300549958	3.47056119014622	0.000584816944526566	0.11778656249833	-0.463218159061969	heat shock protein family D (Hsp60) member 1
ENSG00000115380	EFEMP1	0.224133000215345	0.0289491619446221	3.45938883855365	0.000608770949169191	0.11778656249833	-0.498862036218212	EGF-like fibulin extracellular matrix protein 1
ENSG00000133275	CSNK1G2	-0.0629570494766248	-0.00661470685902607	-3.45577829613614	0.000616706122250288	0.11778656249833	-0.510358131334356	casein kinase 1 gamma 2
ENSG00000204248	COL11A2	-0.199678190111842	-0.00485534300207858	-3.45540839238504	0.000617524524703544	0.11778656249833	-0.511535287396103	collagen type XI alpha 2 chain
ENSG00000251161	NA	-0.09520836884115	0.0148982393118861	-3.45507434361578	0.000618264470957828	0.11778656249833	-0.512598240325957	NA
ENSG00000184378	ACTRT3	0.271463002006226	0.0393647544915145	3.45346897677759	0.000621832067210339	0.11778656249833	-0.517705230800111	actin related protein T3
ENSG00000187135	VSTM2B	-0.13495034844654	0.0204186772703926	-3.44008300062741	0.000652337407763254	0.119637410653813	-0.560202692174098	V-set and transmembrane domain containing 2B
ENSG00000106211	HSPB1	0.397163686361799	0.0699879820967619	3.42766221518378	0.000681888095002388	0.119637410653813	-0.599498466808311	heat shock protein family B (small) member 1
ENSG00000155660	PDIA4	0.109614522728938	-0.00328984816662103	3.42112073970728	0.000697949015836782	0.119637410653813	-0.620140589253276	protein disulfide isomerase family A member 4
ENSG00000104522	GFUS	0.0618229555576807	-0.000701549374473058	3.41409033462095	0.000715603610070148	0.119637410653813	-0.642284609885786	GDP-L-fucose synthase
ENSG00000117318	ID3	0.189280965821354	-0.003836430749415	3.4138511012319	0.000716211635948371	0.119637410653813	-0.643037388607445	inhibitor of DNA binding 3
ENSG00000198743	SLC5A3	0.223370608459565	0.0699183432612485	3.40132196503925	0.000748737328431709	0.119637410653813	-0.682393216224812	solute carrier family 5 member 3
ENSG00000132693	CRP	0.233135874469809	-0.00955534395231962	3.39275112878055	0.000771775223562083	0.119637410653813	-0.709237738511685	C-reactive protein
ENSG00000132002	DNAJB1	0.33866493964075	0.117491536521758	3.39003960241875	0.000779200170299896	0.119637410653813	-0.717717296182866	DnaJ heat shock protein family (Hsp40) member B1
ENSG00000128228	SDF2L1	0.188186494286245	0.0106130471053624	3.37995111259202	0.000807414191483174	0.119637410653813	-0.749210748460038	stromal cell derived factor 2 like 1
ENSG00000143819	EPHX1	0.129263947789014	-0.0129020482265001	3.37067483232972	0.000834194177804171	0.119637410653813	-0.778091410532589	epoxide hydrolase 1
ENSG00000197177	ADGRA1	-0.201278312265808	0.0757836558554978	-3.36631353250903	0.000847068882689651	0.119637410653813	-0.791644223910184	adhesion G protein-coupled receptor A1
ENSG00000152583	SPARCL1	0.21682658078674	0.00439875523507979	3.36267238861697	0.000857959176989067	0.119637410653813	-0.802946591589234	SPARC like 1
ENSG00000116194	ANGPTL1	0.0889961718812312	-0.0161376717633114	3.3623053987396	0.000859064010403331	0.119637410653813	-0.804085120475685	angiopoietin like 1
ENSG00000100462	PRMT5	0.0662194173841665	-0.0300387590458522	3.35696078566295	0.000875305015672935	0.119637410653813	-0.820652797911912	protein arginine methyltransferase 5
ENSG00000198848	CES1	0.0945742014952373	-0.0223001106079402	3.35407331957486	0.000884197844811316	0.119637410653813	-0.829593363732257	carboxylesterase 1
