Gene	Value
ENSG00000269732	-0.634074175396131
ENSG00000198744	-1.94380151208296
ENSG00000177757	-0.127947790310455
ENSG00000288531	-0.00883043365433412
ENSG00000187961	0.251119870854853
ENSG00000187608	0.405801626128028
ENSG00000224969	-0.437084957284632
ENSG00000176022	0.33022314057276
ENSG00000107404	-0.197744463713615
ENSG00000162576	-0.659339027447321
ENSG00000205116	2.28366604126602
ENSG00000225285	-0.19049403358827
ENSG00000179403	-1.15243731448975
ENSG00000205090	0.660323736721153
ENSG00000160075	0.196590548653649
ENSG00000228594	0.237820963632791
ENSG00000272106	0.131426643531915
ENSG00000248333	0.320981427700297
ENSG00000008130	-0.203167368825862
ENSG00000067606	0.944228129025267
ENSG00000157933	-0.473891356358661
ENSG00000157916	-0.361755363526534
ENSG00000157911	-0.479528058493337
ENSG00000149527	0.059707134573228
ENSG00000157881	0.380375177024597
ENSG00000197921	-0.444723273959275
ENSG00000272449	-0.136757345243187
ENSG00000177133	-1.97563907686905
ENSG00000287828	-0.336822628497878
ENSG00000130764	0.296164722580319
ENSG00000116198	0.0699968100118661
ENSG00000233304	0.158825672911247
ENSG00000131697	0.0578169642761161
ENSG00000069424	0.65076129884667
ENSG00000116237	-0.0310261709223388
ENSG00000162413	-0.474073645549984
ENSG00000041988	0.161040682938353
ENSG00000269978	-1.0832104403583
ENSG00000049245	-0.51779679413098
ENSG00000269925	-0.0273419883227771
ENSG00000049246	-0.591032973668552
ENSG00000116285	-1.09313299995845
ENSG00000074800	-0.937312085518374
ENSG00000230679	-0.039075178760141
ENSG00000049239	-0.660034362751305
ENSG00000171621	-0.239134129108294
ENSG00000171612	-0.683630948131657
ENSG00000178585	0.137809753408842
ENSG00000130939	0.450471967425335
ENSG00000054523	0.0967409611626831
ENSG00000175279	0.541108896601748
ENSG00000120948	-0.0274582064960244
ENSG00000204624	-0.156022030484112
ENSG00000284708	0.0337630816419688
ENSG00000116661	0.39903188040265
ENSG00000116663	-0.181631988933015
ENSG00000116670	-0.539484561441188
ENSG00000177674	-1.03052353006697
ENSG00000083444	-0.397074108127846
ENSG00000028137	-1.01868353862049
ENSG00000162496	-0.63738432773919
ENSG00000162493	-0.43984844214541
ENSG00000116731	0.478757479298279
ENSG00000132906	-0.082992092383973
ENSG00000116138	0.4138153016532
ENSG00000116771	0.855396698141431
ENSG00000271742	-1.0294743172369
ENSG00000116786	-0.439149068528834
ENSG00000162458	-0.685428433977825
ENSG00000233954	0.649650113179319
ENSG00000179743	0.315741236638207
ENSG00000065526	-0.590534983073328
ENSG00000183888	-1.43550127342308
ENSG00000173641	-1.25970262455336
ENSG00000185519	-0.27156962542058
ENSG00000142627	-1.22445085287406
ENSG00000142632	-0.283607448091904
ENSG00000288398	-0.230840432153545
ENSG00000055070	-0.939849028124094
ENSG00000157191	-1.12925875982201
ENSG00000080947	0.174752416252521
ENSG00000261135	0.0554328971515077
ENSG00000219481	0.0827076250153711
ENSG00000117115	-1.18278011199465
ENSG00000179051	-0.209894175123862
ENSG00000074964	-0.31960563487957
ENSG00000117154	0.549237065300778
ENSG00000280222	0.183654814871003
ENSG00000159423	-2.23516915463308
ENSG00000169991	-0.456469923089187
ENSG00000053372	0.309669629586093
ENSG00000162482	-0.292844814180642
ENSG00000173436	0.493745789719614
ENSG00000183114	0.185844823554507
ENSG00000158825	-0.528580202537723
ENSG00000244038	-0.437986001921931
ENSG00000127483	-0.325643734573223
ENSG00000075151	0.540285913791686
ENSG00000117298	-1.07232335429684
ENSG00000187952	-0.672641512842208
ENSG00000090686	0.357317157918636
ENSG00000218510	0.225272162186485
ENSG00000184677	-0.0532980757548318
ENSG00000173372	-0.524570513339818
ENSG00000159189	-1.15908885713916
ENSG00000173369	-0.895200743225368
ENSG00000261326	0.334967081155109
ENSG00000249087	-0.00201535574751608
ENSG00000088280	-0.932488429582571
ENSG00000117318	-0.974672904963915
ENSG00000057757	0.923471932712472
ENSG00000011009	0.151751832839592
ENSG00000117308	0.0348261354114035
ENSG00000117305	-0.612990409681477
ENSG00000189266	-0.302955267820343
ENSG00000001460	0.585296549321984
ENSG00000169504	-0.8545986289136
ENSG00000284602	-0.0351665867609494
ENSG00000117616	0.372848303193481
ENSG00000157978	0.314972019729688
ENSG00000117643	0.400229420424022
ENSG00000162430	-1.3648198396437
ENSG00000228172	0.29482679917795
ENSG00000117632	1.88835671713306
ENSG00000229786	0.788944499126855
ENSG00000175087	0.2610738038464
ENSG00000197245	-1.11311919545312
ENSG00000236782	-0.0780099700767087
ENSG00000130695	0.540131608709671
ENSG00000158062	0.267337004778691
ENSG00000117682	0.118623174131211
ENSG00000198830	-0.70164661041029
ENSG00000260063	-0.113076380789446
ENSG00000117713	-0.482784107511694
ENSG00000204160	-0.0390109907107952
ENSG00000175793	-1.3406120224964
ENSG00000142751	-0.174797765137569
ENSG00000289554	-0.74854318641908
ENSG00000198746	0.282441508934938
ENSG00000253368	1.09860019648718
