Gene	Value
ENSG00000269732	-0.298907137180398
ENSG00000198744	1.09879239309205
ENSG00000177757	-0.238101468480057
ENSG00000288531	0.0785934410683249
ENSG00000187961	0.308203924255269
ENSG00000187608	0.408956102835193
ENSG00000224969	-0.089874447580222
ENSG00000176022	-0.0425033270220504
ENSG00000107404	-0.126925258031606
ENSG00000162576	-0.380935231049265
ENSG00000205116	1.48756992037601
ENSG00000225285	-0.252385459855416
ENSG00000179403	-0.0524532856681323
ENSG00000205090	0.0659776753433232
ENSG00000160075	0.0390647446753965
ENSG00000228594	0.163817385686837
ENSG00000272106	-0.362569552664022
ENSG00000248333	0.171092545755145
ENSG00000008130	-0.0811528489172689
ENSG00000067606	0.0386870767664067
ENSG00000157933	-0.100223448963932
ENSG00000157916	-0.0496737405190942
ENSG00000157911	-0.337354045894785
ENSG00000149527	-0.265347865043642
ENSG00000157881	0.098233057586335
ENSG00000197921	0.9927982270346
ENSG00000272449	-0.119057641447829
ENSG00000177133	-0.317610252349932
ENSG00000287828	-0.172805310724092
ENSG00000130764	-0.0711663933566856
ENSG00000116198	0.427796849000134
ENSG00000233304	-0.157714259532296
ENSG00000131697	-0.055857298444413
ENSG00000069424	-0.126406429967316
ENSG00000116237	0.0910393847060511
ENSG00000162413	-0.351685477589242
ENSG00000041988	-0.153272560652537
ENSG00000269978	-0.32460206280719
ENSG00000049245	0.315394542136129
ENSG00000269925	0.199548807007105
ENSG00000049246	-0.155999313685697
ENSG00000116285	-0.489738110505472
ENSG00000074800	-0.464272912256819
ENSG00000230679	-0.24933327899674
ENSG00000049239	-0.0122809897187124
ENSG00000171621	-0.163091626516135
ENSG00000171612	-0.650148520181332
ENSG00000178585	-0.142738663823073
ENSG00000130939	0.201890360391565
ENSG00000054523	0.130948460696537
ENSG00000175279	-0.150519803015044
ENSG00000120948	0.216710667577958
ENSG00000204624	-0.0834951497432556
ENSG00000284708	0.217805663974335
ENSG00000116661	0.233730875610517
ENSG00000116663	-0.186531561052485
ENSG00000116670	-0.326762706765551
ENSG00000177674	-0.269528802532895
ENSG00000083444	0.233092269648402
ENSG00000028137	-0.0733394268574651
ENSG00000162496	-0.130341025639112
ENSG00000162493	-0.255283453658323
ENSG00000116731	0.0735339003823402
ENSG00000132906	-0.0642188275545809
ENSG00000116138	0.101491046668901
ENSG00000116771	0.144821340608441
ENSG00000271742	-1.01615165956075
ENSG00000116786	-0.239510299788345
ENSG00000162458	-0.304857272233224
ENSG00000233954	-0.0799237350644109
ENSG00000179743	-0.0944396129408705
ENSG00000065526	0.00606276414065716
ENSG00000183888	-0.166715377199705
ENSG00000173641	-0.876522188724311
ENSG00000185519	-0.134562218477429
ENSG00000142627	0.0474187469347763
ENSG00000142632	0.0296054762664787
ENSG00000288398	-0.100685055024636
ENSG00000055070	-0.191963257948342
ENSG00000157191	-0.305583307377459
ENSG00000080947	0.395182538408418
ENSG00000261135	-0.152497755501778
ENSG00000219481	0.246955339685456
ENSG00000117115	0.291916968815966
ENSG00000179051	0.199560322215617
ENSG00000074964	-0.14040287559516
ENSG00000117154	0.112104360539725
ENSG00000280222	0.2761201137274
ENSG00000159423	-0.699941066896122
ENSG00000169991	-0.19762096250678
ENSG00000053372	-0.11526391016334
ENSG00000162482	-0.166261628654468
ENSG00000173436	0.29955732264638
ENSG00000183114	0.0547515631051626
ENSG00000158825	0.00564471385622699
ENSG00000244038	-0.287285061510027
ENSG00000127483	0.142363084125204
ENSG00000075151	0.236359521100828
ENSG00000117298	-0.30355791588707
ENSG00000187952	-0.588134269289612
ENSG00000090686	0.204198527149969
ENSG00000218510	0.185980291439636
ENSG00000184677	0.0870913130617419
ENSG00000173372	0.504159493109842
ENSG00000159189	-0.000456120803545082
ENSG00000173369	0.216679146824898
ENSG00000261326	0.747439311452204
ENSG00000249087	-0.154734036824157
ENSG00000088280	-0.588321472413694
ENSG00000117318	0.716366362357479
ENSG00000057757	-0.049747361719076
ENSG00000011009	-0.0151880420529404
ENSG00000117308	-0.139036305523168
ENSG00000117305	-0.370713280214072
ENSG00000189266	0.143022607312396
ENSG00000001460	0.0636677988921417
ENSG00000169504	0.185384502645185
ENSG00000284602	-0.138554048046461
ENSG00000117616	0.515511980680808
ENSG00000157978	0.62227442950121
ENSG00000117643	-0.0329174942306276
ENSG00000162430	-0.318528661075838
ENSG00000228172	-0.158673561102051
ENSG00000117632	0.454185345399905
ENSG00000229786	0.546605311563628
ENSG00000175087	0.133814495646578
ENSG00000197245	-0.238769712174837
ENSG00000236782	-0.189192074218271
ENSG00000130695	0.336175811252371
ENSG00000158062	-0.0715867804791255
ENSG00000117682	-0.118753797681797
ENSG00000198830	-0.287847699185644
ENSG00000260063	-0.144211824574798
ENSG00000117713	-0.0451917504430162
ENSG00000204160	-0.0507667929745136
ENSG00000175793	-1.5017193896165
ENSG00000142751	-0.158400545569275
ENSG00000289554	0.0693505526772502
ENSG00000198746	0.133598767916171
ENSG00000253368	0.00865353880844347
ENSG00000158246	-0.232277469646598
ENSG00000142784	-0.0234454165957273
ENSG00000243659	0.171800882976481
ENSG00000142733	-0.308387613551803
ENSG00000142748	-0.360071153044146
ENSG00000174950	-0.213749814506858
ENSG00000181773	-0.392312475535226
ENSG00000158195	-0.0588155518922863
ENSG00000126709	0.190629539406203
ENSG00000270031	0.271546933472246
ENSG00000130775	0.794363318674379
ENSG00000158161	0.0972187056099442
ENSG00000130770	0.0783119556081869
ENSG00000270605	0.421647746252089
ENSG00000130766	-1.01007408123544
ENSG00000130772	-0.0152901708262183
ENSG00000204138	0.0649582421416224
ENSG00000180198	0.0224921097296619
ENSG00000242125	-0.246159063320261
ENSG00000279443	0.00541569130011036
ENSG00000180098	-0.137197615280602
ENSG00000120656	-0.0411599243692259
ENSG00000116329	0.270534983992085
ENSG00000277916	-0.80075601827723
ENSG00000116353	-0.112786172678113
ENSG00000186056	-0.0959322490883068
ENSG00000162512	-0.258547973954276
ENSG00000084628	-0.0913024600227337
ENSG00000121766	-0.0812194715427578
ENSG00000121769	0.227033573785438
ENSG00000162517	-0.042870966062761
ENSG00000184007	0.954266912722524
ENSG00000084652	-0.112562546408113
ENSG00000160050	-0.075175682143906
ENSG00000183615	0.437044771141898
ENSG00000116478	-0.030822511581722
ENSG00000160058	0.172133894845269
ENSG00000273274	0.225315463481166
ENSG00000176261	-0.0227223026724118
ENSG00000162522	-0.106498237449224
ENSG00000116497	0.349293721362688
ENSG00000160097	-0.529763530438657
ENSG00000121905	-0.327619761598979
ENSG00000278966	-0.202398961115278
ENSG00000004455	0.104872442520034
ENSG00000142920	0.0825723451165452
ENSG00000134686	-0.112570372961391
ENSG00000121903	0.118458231642458
ENSG00000235907	-0.442351044535619
ENSG00000163866	-0.189845520106512
ENSG00000189280	-0.0968349104794666
ENSG00000188910	0.235144592725992
ENSG00000116544	-0.153588332595979
ENSG00000241014	-0.219247332352757
ENSG00000243749	-0.0703647492629928
ENSG00000163867	0.0161512837115305
ENSG00000116560	0.0483636421809222
ENSG00000126067	-0.119856318490322
ENSG00000142686	-0.157359040083029
ENSG00000092847	0.287906890102507
ENSG00000126070	0.196590377330103
ENSG00000116863	-0.0610530695258252
ENSG00000054116	-0.0394790984205472
ENSG00000116871	0.00457004446706079
ENSG00000054118	-0.116085124063796
ENSG00000196182	-0.647659918738073
ENSG00000181817	-0.26836794420595
ENSG00000116898	0.197004689783079
ENSG00000163874	-0.0956004503654157
ENSG00000163877	-0.281848087295113
ENSG00000134697	-0.00222348887817368
ENSG00000183317	-0.0311266747972863
ENSG00000183431	-0.141777224128518
ENSG00000183386	-0.265649063519302
ENSG00000185668	-0.212313892898776
ENSG00000214114	-0.555576235400761
ENSG00000168653	0.14850522839025
ENSG00000127603	-0.230999832754858
ENSG00000183682	0.133013094128818
ENSG00000163909	0.174374011189746
ENSG00000116990	-0.455702167251717
ENSG00000228477	-0.375602996220088
ENSG00000117000	0.0539532512023849
ENSG00000259943	-0.313500004326842
ENSG00000260920	0.311741127046805
ENSG00000164002	-0.0854365345653767
ENSG00000272145	0.362013752118
ENSG00000117013	-0.216198331887519
ENSG00000171793	-0.0685650797222193
ENSG00000171790	0.0363996605076903
ENSG00000010803	-0.0575066261585308
ENSG00000177181	0.11771394370487
ENSG00000066185	-0.107058912021834
ENSG00000171960	0.00773423379275601
ENSG00000177868	0.0740803127860144
ENSG00000164010	0.0725049752044295
ENSG00000164011	0.0840882668597244
ENSG00000288955	-0.280447433220935
ENSG00000117394	0.398999344511457
ENSG00000117395	-0.160284437334777
ENSG00000179178	1.08195748820941
ENSG00000117399	0.0952810633049598
ENSG00000159479	-0.241753586222711
ENSG00000229348	0.0109038629034546
ENSG00000126091	-0.0102936936554357
ENSG00000117407	-0.174698114892354
ENSG00000132768	-0.152310558502724
ENSG00000117411	-0.0727539095125033
ENSG00000196517	0.0835868731973336
ENSG00000187147	0.161789966491399
ENSG00000142959	-0.175353118741637
ENSG00000173846	-0.420694773510421
ENSG00000126088	-0.0289157633233002
ENSG00000186603	-0.173673581280914
ENSG00000132773	-0.01578610451677
ENSG00000280670	0.0533400548708815
ENSG00000159592	0.0932111347499095
ENSG00000159596	-0.0292396403751008
ENSG00000086015	-0.144602339560535
ENSG00000117461	-0.234952006109949
ENSG00000117472	-0.0429696696110909
ENSG00000085998	0.228971479706374
ENSG00000173660	-0.068333158372014
ENSG00000162456	0.107432842046374
ENSG00000142961	-0.125592404657735
ENSG00000159658	0.0919858533468361
ENSG00000224805	-0.966014450123767
ENSG00000226252	0.393525920381223
